Symbol,Name,NumAppearances,Holders,DiffEntries,DiffValue
GSPJ,Goldman Sachs Group Inc Deposit Shs Repr 1/1000th Non-Cum Perp Pfd Shs Ser,1,"[('PFFV', 0.024)]",New,New+1
CPJ,Citigroup Inc Repr 1/100th 7 1/8 Non-Cum Perp Pfd Shs Series J,1,"[('PFFV', 0.023)]",New,New+1
MSPK,Morgan Stanley 1/1000th Non-Cum Pfd -K-,1,"[('PFFV', 0.023)]",New,New+1
MSPI,Morgan Stanley Deposit Shs Repr 1/1000th Non-Cum Pfd Shs Series -I-,1,"[('PFFV', 0.022)]",New,New+1
