Symbol,SumWeights
AMZN,0.351099985
TSLA,0.145500001
HD,0.0634
NKE,0.0356
MCD,0.0319
LOW,0.026500002
SBUX,0.024300002
TGT,0.0226
BKNG,0.0168
TJX,0.0152
AAPL,0.16899999999999998
MSFT,0.154199988
FB,0.1031
GOOG,0.0586
NVDA,0.050199999999999995
GOOGL,0.09079999999999999
BRK.B,0.0145000005
JPM,0.0128999995
