Bigram,Name,NumAppearances,Holders,DiffEntries,DiffValue
"('00006.HK', 'MB.MI')","('Power Assets Holdings Ltd', 'Mediobanca SpA')",1,"[('DIM', 0.021)]",New,New+1
"('00006.HK', 'HLAG.DE')","('Power Assets Holdings Ltd', 'Hapag-Lloyd AG')",1,"[('DIM', 0.021)]",New,New+1
"('00006.HK', 'ADM.L')","('Power Assets Holdings Ltd', 'Admiral Group PLC')",1,"[('DIM', 0.023)]",New,New+1
"('00992', 'TEL2 B')","('Lenovo Group Ltd', 'Tele2 AB B')",1,"[('DIM', 0.019)]",New,New+1
"('00992', 'OMV')","('Lenovo Group Ltd', 'Omv AG')",1,"[('DIM', 0.027)]",New,New+1
"('00992', 'US.MI')","('Lenovo Group Ltd', 'UnipolSai SPA Az nom post raggruppamento')",1,"[('DIM', 0.021)]",New,New+1
"('00992', 'SLA.L')","('Lenovo Group Ltd', 'Standard Life Aberdeen PLC')",1,"[('DIM', 0.02)]",New,New+1
"('00992', 'MB.MI')","('Lenovo Group Ltd', 'Mediobanca SpA')",1,"[('DIM', 0.019)]",New,New+1
"('00992', 'HLAG.DE')","('Lenovo Group Ltd', 'Hapag-Lloyd AG')",1,"[('DIM', 0.019)]",New,New+1
"('00992', 'ADM.L')","('Lenovo Group Ltd', 'Admiral Group PLC')",1,"[('DIM', 0.021)]",New,New+1
"('OMV', 'TEL2 B')","('Omv AG', 'Tele2 AB B')",1,"[('DIM', 0.023)]",New,New+1
"('TEL2 B', 'US.MI')","('Tele2 AB B', 'UnipolSai SPA Az nom post raggruppamento')",1,"[('DIM', 0.017)]",New,New+1
"('SLA.L', 'TEL2 B')","('Standard Life Aberdeen PLC', 'Tele2 AB B')",1,"[('DIM', 0.016)]",New,New+1
"('ACS.BC', 'TEL2 B')","('ACS Actividades de Construccion y Servicios SA', 'Tele2 AB B')",1,"[('DIM', 0.015)]",New,New+1
"('MB.MI', 'TEL2 B')","('Mediobanca SpA', 'Tele2 AB B')",1,"[('DIM', 0.015)]",New,New+1
"('HLAG.DE', 'TEL2 B')","('Hapag-Lloyd AG', 'Tele2 AB B')",1,"[('DIM', 0.015)]",New,New+1
"('ADM.L', 'TEL2 B')","('Admiral Group PLC', 'Tele2 AB B')",1,"[('DIM', 0.017)]",New,New+1
"('OMV', 'US.MI')","('Omv AG', 'UnipolSai SPA Az nom post raggruppamento')",1,"[('DIM', 0.026)]",New,New+1
"('OMV', 'SLA.L')","('Omv AG', 'Standard Life Aberdeen PLC')",1,"[('DIM', 0.024)]",New,New+1
"('ACS.BC', 'OMV')","('ACS Actividades de Construccion y Servicios SA', 'Omv AG')",1,"[('DIM', 0.024)]",New,New+1
"('MB.MI', 'OMV')","('Mediobanca SpA', 'Omv AG')",1,"[('DIM', 0.024)]",New,New+1
"('HLAG.DE', 'OMV')","('Hapag-Lloyd AG', 'Omv AG')",1,"[('DIM', 0.024)]",New,New+1
"('ADM.L', 'OMV')","('Admiral Group PLC', 'Omv AG')",1,"[('DIM', 0.026)]",New,New+1
"('SLA.L', 'US.MI')","('Standard Life Aberdeen PLC', 'UnipolSai SPA Az nom post raggruppamento')",1,"[('DIM', 0.018)]",New,New+1
"('ACS.BC', 'US.MI')","('ACS Actividades de Construccion y Servicios SA', 'UnipolSai SPA Az nom post raggruppamento')",1,"[('DIM', 0.018)]",New,New+1
"('MB.MI', 'US.MI')","('Mediobanca SpA', 'UnipolSai SPA Az nom post raggruppamento')",1,"[('DIM', 0.018)]",New,New+1
"('HLAG.DE', 'US.MI')","('Hapag-Lloyd AG', 'UnipolSai SPA Az nom post raggruppamento')",1,"[('DIM', 0.018)]",New,New+1
"('ADM.L', 'US.MI')","('Admiral Group PLC', 'UnipolSai SPA Az nom post raggruppamento')",1,"[('DIM', 0.02)]",New,New+1
"('ACS.BC', 'SLA.L')","('ACS Actividades de Construccion y Servicios SA', 'Standard Life Aberdeen PLC')",1,"[('DIM', 0.016)]",New,New+1
"('MB.MI', 'SLA.L')","('Mediobanca SpA', 'Standard Life Aberdeen PLC')",1,"[('DIM', 0.016)]",New,New+1
"('HLAG.DE', 'SLA.L')","('Hapag-Lloyd AG', 'Standard Life Aberdeen PLC')",1,"[('DIM', 0.016)]",New,New+1
"('ADM.L', 'SLA.L')","('Admiral Group PLC', 'Standard Life Aberdeen PLC')",1,"[('DIM', 0.018)]",New,New+1
"('ACS.BC', 'MB.MI')","('ACS Actividades de Construccion y Servicios SA', 'Mediobanca SpA')",1,"[('DIM', 0.016)]",New,New+1
"('ACS.BC', 'HLAG.DE')","('ACS Actividades de Construccion y Servicios SA', 'Hapag-Lloyd AG')",1,"[('DIM', 0.016)]",New,New+1
"('ACS.BC', 'ADM.L')","('ACS Actividades de Construccion y Servicios SA', 'Admiral Group PLC')",1,"[('DIM', 0.018)]",New,New+1
"('HLAG.DE', 'MB.MI')","('Hapag-Lloyd AG', 'Mediobanca SpA')",1,"[('DIM', 0.016)]",New,New+1
"('ADM.L', 'MB.MI')","('Admiral Group PLC', 'Mediobanca SpA')",1,"[('DIM', 0.018)]",New,New+1
"('ADM.L', 'HLAG.DE')","('Admiral Group PLC', 'Hapag-Lloyd AG')",1,"[('DIM', 0.018)]",New,New+1
"('2914', '4502')","('Japan Tobacco Inc', 'Takeda Pharmaceutical Co Ltd')",1,"[('DXJ', 0.059)]",New,New+1
"('4502', '8035')","('Takeda Pharmaceutical Co Ltd', 'Tokyo Electron Ltd')",1,"[('DXJ', 0.053)]",New,New+1
"('4502', '7974')","('Takeda Pharmaceutical Co Ltd', 'Nintendo Co Ltd')",1,"[('DXJ', 0.055)]",New,New+1
"('4502', '8058')","('Takeda Pharmaceutical Co Ltd', 'Mitsubishi Corp')",1,"[('DXJ', 0.053)]",New,New+1
"('4502', '8411')","('Takeda Pharmaceutical Co Ltd', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.051)]",New,New+1
"('4502', '8001')","('Takeda Pharmaceutical Co Ltd', 'ITOCHU Corp')",1,"[('DXJ', 0.053)]",New,New+1
"('2914', '8035')","('Japan Tobacco Inc', 'Tokyo Electron Ltd')",1,"[('DXJ', 0.055)]",New,New+1
"('2914', '7974')","('Japan Tobacco Inc', 'Nintendo Co Ltd')",1,"[('DXJ', 0.056)]",New,New+1
"('2914', '8306')","('Japan Tobacco Inc', 'Mitsubishi UFJ Financial Group Inc')",1,"[('DXJ', 0.077)]",New,New+1
"('2914', '8316')","('Japan Tobacco Inc', 'Sumitomo Mitsui Financial Group Inc')",1,"[('DXJ', 0.063)]",New,New+1
"('2914', '8058')","('Japan Tobacco Inc', 'Mitsubishi Corp')",1,"[('DXJ', 0.055)]",New,New+1
"('2914', '8411')","('Japan Tobacco Inc', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.052)]",New,New+1
"('2914', 'TM')","('Japan Tobacco Inc', 'Toyota Motor Corp ADR')",1,"[('DXJ', 0.086)]",New,New+1
"('2914', '8001')","('Japan Tobacco Inc', 'ITOCHU Corp')",1,"[('DXJ', 0.054)]",New,New+1
"('8035', '8316')","('Tokyo Electron Ltd', 'Sumitomo Mitsui Financial Group Inc')",1,"[('DXJ', 0.058)]",New,New+1
"('8035', '8411')","('Tokyo Electron Ltd', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.047)]",New,New+1
"('8001', '8035')","('ITOCHU Corp', 'Tokyo Electron Ltd')",1,"[('DXJ', 0.049)]",New,New+1
"('7974', '8316')","('Nintendo Co Ltd', 'Sumitomo Mitsui Financial Group Inc')",1,"[('DXJ', 0.059)]",New,New+1
"('7974', '8058')","('Nintendo Co Ltd', 'Mitsubishi Corp')",1,"[('DXJ', 0.05)]",New,New+1
"('7974', '8411')","('Nintendo Co Ltd', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.048)]",New,New+1
"('7974', '8001')","('Nintendo Co Ltd', 'ITOCHU Corp')",1,"[('DXJ', 0.05)]",New,New+1
"('8058', '8306')","('Mitsubishi Corp', 'Mitsubishi UFJ Financial Group Inc')",1,"[('DXJ', 0.071)]",New,New+1
"('8306', '8411')","('Mitsubishi UFJ Financial Group Inc', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.069)]",New,New+1
"('8001', '8306')","('ITOCHU Corp', 'Mitsubishi UFJ Financial Group Inc')",1,"[('DXJ', 0.071)]",New,New+1
"('8058', '8316')","('Mitsubishi Corp', 'Sumitomo Mitsui Financial Group Inc')",1,"[('DXJ', 0.058)]",New,New+1
"('8316', '8411')","('Sumitomo Mitsui Financial Group Inc', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.055)]",New,New+1
"('8001', '8316')","('ITOCHU Corp', 'Sumitomo Mitsui Financial Group Inc')",1,"[('DXJ', 0.057)]",New,New+1
"('8058', '8411')","('Mitsubishi Corp', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.047)]",New,New+1
"('8058', 'TM')","('Mitsubishi Corp', 'Toyota Motor Corp ADR')",1,"[('DXJ', 0.08)]",New,New+1
"('8001', '8058')","('ITOCHU Corp', 'Mitsubishi Corp')",1,"[('DXJ', 0.049)]",New,New+1
"('8411', 'TM')","('Mizuho Financial Group Inc', 'Toyota Motor Corp ADR')",1,"[('DXJ', 0.078)]",New,New+1
"('8001', '8411')","('ITOCHU Corp', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.046)]",New,New+1
"('8001', 'TM')","('ITOCHU Corp', 'Toyota Motor Corp ADR')",1,"[('DXJ', 0.08)]",New,New+1
"('ASSA B', 'HEXA B')","('Assa Abloy AB B', 'Hexagon AB Class B')",1,"[('EWD', 0.096)]",New,New+1
"('HEXA B', 'SAND')","('Hexagon AB Class B', 'Sandvik AB')",1,"[('EWD', 0.092)]",New,New+1
"('HEXA B', 'INVE B')","('Hexagon AB Class B', 'Investor AB B')",1,"[('EWD', 0.116)]",New,New+1
"('HEXA B', 'VOLV B')","('Hexagon AB Class B', 'Volvo AB B')",1,"[('EWD', 0.099)]",New,New+1
"('EVO', 'HEXA B')","('Evolution AB', 'Hexagon AB Class B')",1,"[('EWD', 0.092)]",New,New+1
"('ATCO A', 'HEXA B')","('Atlas Copco AB A', 'Hexagon AB Class B')",1,"[('EWD', 0.116)]",New,New+1
"('ATCO B', 'HEXA B')","('Atlas Copco AB B', 'Hexagon AB Class B')",1,"[('EWD', 0.081)]",New,New+1
"('HEXA B', 'NDA SE')","('Hexagon AB Class B', 'Nordea Bank Abp')",1,"[('EWD', 0.105)]",New,New+1
"('ERIC B', 'HEXA B')","('Telefonaktiebolaget L M Ericsson Class B', 'Hexagon AB Class B')",1,"[('EWD', 0.098)]",New,New+1
"('ASSA B', 'SAND')","('Assa Abloy AB B', 'Sandvik AB')",1,"[('EWD', 0.092)]",New,New+1
"('ASSA B', 'INVE B')","('Assa Abloy AB B', 'Investor AB B')",1,"[('EWD', 0.115)]",New,New+1
"('ASSA B', 'VOLV B')","('Assa Abloy AB B', 'Volvo AB B')",1,"[('EWD', 0.098)]",New,New+1
"('ASSA B', 'EVO')","('Assa Abloy AB B', 'Evolution AB')",1,"[('EWD', 0.092)]",New,New+1
"('ASSA B', 'ATCO A')","('Assa Abloy AB B', 'Atlas Copco AB A')",1,"[('EWD', 0.116)]",New,New+1
"('ASSA B', 'ATCO B')","('Assa Abloy AB B', 'Atlas Copco AB B')",1,"[('EWD', 0.081)]",New,New+1
"('ASSA B', 'NDA SE')","('Assa Abloy AB B', 'Nordea Bank Abp')",1,"[('EWD', 0.104)]",New,New+1
"('ASSA B', 'ERIC B')","('Assa Abloy AB B', 'Telefonaktiebolaget L M Ericsson Class B')",1,"[('EWD', 0.098)]",New,New+1
"('INVE B', 'SAND')","('Investor AB B', 'Sandvik AB')",1,"[('EWD', 0.111)]",New,New+1
"('SAND', 'VOLV B')","('Sandvik AB', 'Volvo AB B')",1,"[('EWD', 0.094)]",New,New+1
"('EVO', 'SAND')","('Evolution AB', 'Sandvik AB')",1,"[('EWD', 0.088)]",New,New+1
"('ATCO A', 'SAND')","('Atlas Copco AB A', 'Sandvik AB')",1,"[('EWD', 0.111)]",New,New+1
"('ATCO B', 'SAND')","('Atlas Copco AB B', 'Sandvik AB')",1,"[('EWD', 0.077)]",New,New+1
"('NDA SE', 'SAND')","('Nordea Bank Abp', 'Sandvik AB')",1,"[('EWD', 0.1)]",New,New+1
"('ERIC B', 'SAND')","('Telefonaktiebolaget L M Ericsson Class B', 'Sandvik AB')",1,"[('EWD', 0.094)]",New,New+1
"('INVE B', 'VOLV B')","('Investor AB B', 'Volvo AB B')",1,"[('EWD', 0.117)]",New,New+1
"('EVO', 'INVE B')","('Evolution AB', 'Investor AB B')",1,"[('EWD', 0.111)]",New,New+1
"('ATCO A', 'INVE B')","('Atlas Copco AB A', 'Investor AB B')",1,"[('EWD', 0.135)]",New,New+1
"('ATCO B', 'INVE B')","('Atlas Copco AB B', 'Investor AB B')",1,"[('EWD', 0.1)]",New,New+1
"('INVE B', 'NDA SE')","('Investor AB B', 'Nordea Bank Abp')",1,"[('EWD', 0.124)]",New,New+1
"('ERIC B', 'INVE B')","('Telefonaktiebolaget L M Ericsson Class B', 'Investor AB B')",1,"[('EWD', 0.117)]",New,New+1
"('EVO', 'VOLV B')","('Evolution AB', 'Volvo AB B')",1,"[('EWD', 0.094)]",New,New+1
"('ATCO A', 'VOLV B')","('Atlas Copco AB A', 'Volvo AB B')",1,"[('EWD', 0.118)]",New,New+1
"('ATCO B', 'VOLV B')","('Atlas Copco AB B', 'Volvo AB B')",1,"[('EWD', 0.083)]",New,New+1
"('NDA SE', 'VOLV B')","('Nordea Bank Abp', 'Volvo AB B')",1,"[('EWD', 0.107)]",New,New+1
"('ERIC B', 'VOLV B')","('Telefonaktiebolaget L M Ericsson Class B', 'Volvo AB B')",1,"[('EWD', 0.1)]",New,New+1
"('ATCO A', 'EVO')","('Atlas Copco AB A', 'Evolution AB')",1,"[('EWD', 0.112)]",New,New+1
"('ATCO B', 'EVO')","('Atlas Copco AB B', 'Evolution AB')",1,"[('EWD', 0.077)]",New,New+1
"('EVO', 'NDA SE')","('Evolution AB', 'Nordea Bank Abp')",1,"[('EWD', 0.101)]",New,New+1
"('ERIC B', 'EVO')","('Telefonaktiebolaget L M Ericsson Class B', 'Evolution AB')",1,"[('EWD', 0.094)]",New,New+1
"('ATCO A', 'ATCO B')","('Atlas Copco AB A', 'Atlas Copco AB B')",1,"[('EWD', 0.101)]",New,New+1
"('ATCO A', 'NDA SE')","('Atlas Copco AB A', 'Nordea Bank Abp')",1,"[('EWD', 0.124)]",New,New+1
"('ATCO A', 'ERIC B')","('Atlas Copco AB A', 'Telefonaktiebolaget L M Ericsson Class B')",1,"[('EWD', 0.118)]",New,New+1
"('ATCO B', 'NDA SE')","('Atlas Copco AB B', 'Nordea Bank Abp')",1,"[('EWD', 0.09)]",New,New+1
"('ATCO B', 'ERIC B')","('Atlas Copco AB B', 'Telefonaktiebolaget L M Ericsson Class B')",1,"[('EWD', 0.083)]",New,New+1
"('ERIC B', 'NDA SE')","('Telefonaktiebolaget L M Ericsson Class B', 'Nordea Bank Abp')",1,"[('EWD', 0.106)]",New,New+1
"('MELI.SA', 'NPN.JO')","('MercadoLibre Inc', 'Naspers Ltd Class N')",1,"[('EWEB', 0.103)]",New,New+1
"('035720.KS', 'NPN.JO')","('Kakao Corp', 'Naspers Ltd Class N')",1,"[('EWEB', 0.092)]",New,New+1
"('NPN.JO', 'PDD')","('Naspers Ltd Class N', 'Pinduoduo Inc ADR')",1,"[('EWEB', 0.104)]",New,New+1
"('CVX', 'PFE')","('Chevron Corp', 'Pfizer Inc')",1,"[('FDL', 0.129)]",New,New+1
"('MO', 'MRK')","('Altria Group Inc', 'Merck & Co Inc')",1,"[('FDL', 0.09)]",New,New+1
"('AVGO', 'T')","('Broadcom Inc', 'AT&T Inc')",1,"[('FDL', 0.143)]",New,New+1
"('BILI', 'ZNGA')","('Bilibili Inc ADR', 'Zynga Inc Class A')",1,"[('HERO', 0.095)]",New,New+1
"('BILI', 'TTWO')","('Bilibili Inc ADR', 'Take-Two Interactive Software Inc')",1,"[('HERO', 0.086)]",New,New+1
"('BILI', 'EA')","('Bilibili Inc ADR', 'Electronic Arts Inc')",1,"[('HERO', 0.107)]",New,New+1
"('BILI', 'EMBRAC B')","('Bilibili Inc ADR', 'Embracer Group AB')",1,"[('HERO', 0.093)]",New,New+1
"('NDAQ', 'SCHW')","('Nasdaq Inc', 'Charles Schwab Corp')",1,"[('IAI', 0.091)]",New,New+1
"('CME', 'NDAQ')","('CME Group Inc Class A', 'Nasdaq Inc')",1,"[('IAI', 0.09)]",New,New+1
"('LPLA', 'NDAQ')","('LPL Financial Holdings Inc', 'Nasdaq Inc')",1,"[('IAI', 0.09)]",New,New+1
"('MS', 'NDAQ')","('Morgan Stanley', 'Nasdaq Inc')",1,"[('IAI', 0.258)]",New,New+1
"('NDAQ', 'RJF')","('Nasdaq Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.091)]",New,New+1
"('GS', 'NDAQ')","('Goldman Sachs Group Inc', 'Nasdaq Inc')",1,"[('IAI', 0.246)]",New,New+1
"('CME', 'SCHW')","('CME Group Inc Class A', 'Charles Schwab Corp')",1,"[('IAI', 0.089)]",New,New+1
"('CBOE', 'SCHW')","('Cboe Global Markets Inc', 'Charles Schwab Corp')",1,"[('IAI', 0.091)]",New,New+1
"('LPLA', 'SCHW')","('LPL Financial Holdings Inc', 'Charles Schwab Corp')",1,"[('IAI', 0.088)]",New,New+1
"('ICE', 'SCHW')","('Intercontinental Exchange Inc', 'Charles Schwab Corp')",1,"[('IAI', 0.092)]",New,New+1
"('MKTX', 'SCHW')","('MarketAxess Holdings Inc', 'Charles Schwab Corp')",1,"[('IAI', 0.092)]",New,New+1
"('CBOE', 'CME')","('Cboe Global Markets Inc', 'CME Group Inc Class A')",1,"[('IAI', 0.091)]",New,New+1
"('CME', 'LPLA')","('CME Group Inc Class A', 'LPL Financial Holdings Inc')",1,"[('IAI', 0.087)]",New,New+1
"('CME', 'MS')","('CME Group Inc Class A', 'Morgan Stanley')",1,"[('IAI', 0.255)]",New,New+1
"('CME', 'RJF')","('CME Group Inc Class A', 'Raymond James Financial Inc')",1,"[('IAI', 0.089)]",New,New+1
"('CME', 'ICE')","('CME Group Inc Class A', 'Intercontinental Exchange Inc')",1,"[('IAI', 0.092)]",New,New+1
"('CME', 'GS')","('CME Group Inc Class A', 'Goldman Sachs Group Inc')",1,"[('IAI', 0.244)]",New,New+1
"('CME', 'MKTX')","('CME Group Inc Class A', 'MarketAxess Holdings Inc')",1,"[('IAI', 0.092)]",New,New+1
"('CBOE', 'LPLA')","('Cboe Global Markets Inc', 'LPL Financial Holdings Inc')",1,"[('IAI', 0.09)]",New,New+1
"('CBOE', 'MS')","('Cboe Global Markets Inc', 'Morgan Stanley')",1,"[('IAI', 0.258)]",New,New+1
"('CBOE', 'RJF')","('Cboe Global Markets Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.091)]",New,New+1
"('CBOE', 'GS')","('Cboe Global Markets Inc', 'Goldman Sachs Group Inc')",1,"[('IAI', 0.246)]",New,New+1
"('LPLA', 'RJF')","('LPL Financial Holdings Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.088)]",New,New+1
"('ICE', 'LPLA')","('Intercontinental Exchange Inc', 'LPL Financial Holdings Inc')",1,"[('IAI', 0.091)]",New,New+1
"('GS', 'LPLA')","('Goldman Sachs Group Inc', 'LPL Financial Holdings Inc')",1,"[('IAI', 0.243)]",New,New+1
"('LPLA', 'MKTX')","('LPL Financial Holdings Inc', 'MarketAxess Holdings Inc')",1,"[('IAI', 0.091)]",New,New+1
"('MS', 'RJF')","('Morgan Stanley', 'Raymond James Financial Inc')",1,"[('IAI', 0.256)]",New,New+1
"('ICE', 'MS')","('Intercontinental Exchange Inc', 'Morgan Stanley')",1,"[('IAI', 0.259)]",New,New+1
"('MKTX', 'MS')","('MarketAxess Holdings Inc', 'Morgan Stanley')",1,"[('IAI', 0.259)]",New,New+1
"('ICE', 'RJF')","('Intercontinental Exchange Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.093)]",New,New+1
"('GS', 'RJF')","('Goldman Sachs Group Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.245)]",New,New+1
"('MKTX', 'RJF')","('MarketAxess Holdings Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.093)]",New,New+1
"('GS', 'ICE')","('Goldman Sachs Group Inc', 'Intercontinental Exchange Inc')",1,"[('IAI', 0.248)]",New,New+1
"('GS', 'MKTX')","('Goldman Sachs Group Inc', 'MarketAxess Holdings Inc')",1,"[('IAI', 0.247)]",New,New+1
"('KEY', 'PNC')","('KeyCorp', 'PNC Financial Services Group Inc')",1,"[('IAT', 0.169)]",New,New+1
"('PNC', 'TFC')","('PNC Financial Services Group Inc', 'Truist Financial Corp')",1,"[('IAT', 0.259)]",New,New+1
"('PNC', 'RF')","('PNC Financial Services Group Inc', 'Regions Financial Corp')",1,"[('IAT', 0.168)]",New,New+1
