Bigram,Name,SumWeights,Holders,DiffEntries,DiffValue
"('MSI', 'TKR')","('Motorola Solutions Inc', 'The Timken Co')",0.058,"[('VNMC', 0.058)]",New,New+0.058
"('CSTM', 'TKR')","('Constellium SE A', 'The Timken Co')",0.058,"[('VNMC', 0.058)]",New,New+0.058
"('MSI', 'NVT.L')","('Motorola Solutions Inc', 'nVent Electric PLC')",0.058,"[('VNMC', 0.058)]",New,New+0.058
"('MSI', 'SKX')","('Motorola Solutions Inc', 'Skechers USA Inc')",0.058,"[('VNMC', 0.058)]",New,New+0.058
"('CSTM', 'NVT.L')","('Constellium SE A', 'nVent Electric PLC')",0.058,"[('VNMC', 0.058)]",New,New+0.058
"('CSTM', 'SKX')","('Constellium SE A', 'Skechers USA Inc')",0.058,"[('VNMC', 0.058)]",New,New+0.058
"('CR', 'CSTM')","('Crane Co', 'Constellium SE A')",0.058,"[('VNMC', 0.058)]",New,New+0.058
"('BGS', 'GNL')","('B&G Foods Inc', 'Global Net Lease Inc')",0.058,"[('XSHD', 0.058)]",New,New+0.058
"('FSP', 'ILPT')","('Franklin Street Properties Corp', 'Industrial Logistics Properties Trust')",0.058,"[('XSHD', 0.058)]",New,New+0.058
"('ILPT', 'UVV')","('Industrial Logistics Properties Trust', 'Universal Corp')",0.058,"[('XSHD', 0.058)]",New,New+0.058
"('IR', 'LECO')","('Ingersoll Rand Inc', 'Lincoln Electric Holdings Inc')",0.057,"[('BOUT', 0.057)]",New,New+0.057
"('IR', 'MOS')","('Ingersoll Rand Inc', 'The Mosaic Co')",0.057,"[('BOUT', 0.057)]",New,New+0.057
"('LECO', 'MSCI')","('Lincoln Electric Holdings Inc', 'MSCI Inc')",0.057,"[('BOUT', 0.057)]",New,New+0.057
"('MOS', 'MSCI')","('The Mosaic Co', 'MSCI Inc')",0.057,"[('BOUT', 0.057)]",New,New+0.057
"('MOS', 'SCHW')","('The Mosaic Co', 'Charles Schwab Corp')",0.057,"[('BOUT', 0.057)]",New,New+0.057
"('LECO', 'MOS')","('Lincoln Electric Holdings Inc', 'The Mosaic Co')",0.057,"[('BOUT', 0.057)]",New,New+0.057
"('00001.HK', '00027.HK')","('CK Hutchison Holdings Ltd', 'Galaxy Entertainment Group Ltd')",0.057,"[('FLHK', 0.057)]",New,New+0.057
"('CSTM', 'MSI')","('Constellium SE A', 'Motorola Solutions Inc')",0.057,"[('VNMC', 0.057)]",New,New+0.057
"('CR', 'MSI')","('Crane Co', 'Motorola Solutions Inc')",0.057,"[('VNMC', 0.057)]",New,New+0.057
"('BGS', 'ILPT')","('B&G Foods Inc', 'Industrial Logistics Properties Trust')",0.057,"[('XSHD', 0.057)]",New,New+0.057
"('GNL', 'ILPT')","('Global Net Lease Inc', 'Industrial Logistics Properties Trust')",0.057,"[('XSHD', 0.057)]",New,New+0.057
"('MDT', 'WIX')","('Medtronic PLC', 'Wix.com Ltd')",0.056,"[('AIIQ', 0.056)]",New,New+0.056
"('00003.HK', '01113.HK')","('Hong Kong and China Gas Co Ltd', 'CK Asset Holdings Ltd')",0.056,"[('FLHK', 0.056)]",New,New+0.056
"('00027.HK', '00823.HK')","('Galaxy Entertainment Group Ltd', 'Link Real Estate Investment Trust')",0.056,"[('FLHK', 0.056)]",New,New+0.056
"('6516', 'WIX')","('Sanyo Denki Co Ltd', 'Wix.com Ltd')",0.055,"[('AIIQ', 0.055)]",New,New+0.055
"('00002.HK', '01113.HK')","('CLP Holdings Ltd', 'CK Asset Holdings Ltd')",0.055,"[('FLHK', 0.055)]",New,New+0.055
"('SNPS', 'TSM.TW')","('Synopsys Inc', 'Taiwan Semiconductor Manufacturing Co Ltd ADR')",0.055,"[('IQM', 0.055)]",New,New+0.055
"('ANSS', 'TSM.TW')","('Ansys Inc', 'Taiwan Semiconductor Manufacturing Co Ltd ADR')",0.055,"[('IQM', 0.055)]",New,New+0.055
"('NXST', 'OSK')","('Nexstar Media Group Inc Class A', 'Oshkosh Corp')",0.055,"[('VNMC', 0.055)]",New,New+0.055
"('NXST', 'TKR')","('Nexstar Media Group Inc Class A', 'The Timken Co')",0.055,"[('VNMC', 0.055)]",New,New+0.055
"('NVT.L', 'NXST')","('nVent Electric PLC', 'Nexstar Media Group Inc Class A')",0.055,"[('VNMC', 0.055)]",New,New+0.055
"('NXST', 'SKX')","('Nexstar Media Group Inc Class A', 'Skechers USA Inc')",0.055,"[('VNMC', 0.055)]",New,New+0.055
"('CSTM', 'NXST')","('Constellium SE A', 'Nexstar Media Group Inc Class A')",0.054,"[('VNMC', 0.054)]",New,New+0.054
"('CR', 'NXST')","('Crane Co', 'Nexstar Media Group Inc Class A')",0.054,"[('VNMC', 0.054)]",New,New+0.054
"('00003.HK', '00027.HK')","('Hong Kong and China Gas Co Ltd', 'Galaxy Entertainment Group Ltd')",0.053,"[('FLHK', 0.053)]",New,New+0.053
"('MSI', 'NXST')","('Motorola Solutions Inc', 'Nexstar Media Group Inc Class A')",0.053,"[('VNMC', 0.053)]",New,New+0.053
"('00002.HK', '00027.HK')","('CLP Holdings Ltd', 'Galaxy Entertainment Group Ltd')",0.052,"[('FLHK', 0.052)]",New,New+0.052
"('02359', 'SOON')","('Wuxi AppTec Co Ltd', 'Sonova Holding AG')",0.052,"[('MDEV', 0.052)]",New,New+0.052
"('DLRPL', 'MNRPC')","('Digital Realty Trust Inc 5.20% PRF PERPETUAL USD 25 Ser L', 'Monmouth Real Estate Investment Corp C')",0.052,"[('PFFR', 0.052)]",New,New+0.052
"('AGNCP', 'MNRPC')","('AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 Series F', 'Monmouth Real Estate Investment Corp C')",0.052,"[('PFFR', 0.052)]",New,New+0.052
"('MNRPC', 'NNNPF')","('Monmouth Real Estate Investment Corp C', 'National Retail Properties Inc F')",0.051,"[('PFFR', 0.051)]",New,New+0.051
"('MNRPC', 'PSAPE')","('Monmouth Real Estate Investment Corp C', 'Public Storage Deposit Shs Repr 1/1000th % Cum Pfd Registered Shs of Benef')",0.051,"[('PFFR', 0.051)]",New,New+0.051
"('MNRPC', 'PSBPZ')","('Monmouth Real Estate Investment Corp C', 'PS Business Parks Inc PRF PERPETUAL USD 25 Dp ShRp 1/1000 Ser Z')",0.051,"[('PFFR', 0.051)]",New,New+0.051
"('00027.HK', '01113.HK')","('Galaxy Entertainment Group Ltd', 'CK Asset Holdings Ltd')",0.05,"[('FLHK', 0.05)]",New,New+0.05
"('ANSS', 'SNPS')","('Ansys Inc', 'Synopsys Inc')",0.05,"[('IQM', 0.05)]",New,New+0.05
"('02359', 'RMD')","('Wuxi AppTec Co Ltd', 'ResMed Inc')",0.05,"[('MDEV', 0.05)]",New,New+0.05
"('02359', 'NVCR')","('Wuxi AppTec Co Ltd', 'NovoCure Ltd')",0.05,"[('MDEV', 0.05)]",New,New+0.05
"('02359', 'PKI')","('Wuxi AppTec Co Ltd', 'PerkinElmer Inc')",0.05,"[('MDEV', 0.05)]",New,New+0.05
"('02359', 'DEMANT')","('Wuxi AppTec Co Ltd', 'Demant AS')",0.05,"[('MDEV', 0.05)]",New,New+0.05
"('02359', '4543')","('Wuxi AppTec Co Ltd', 'Terumo Corp')",0.05,"[('MDEV', 0.05)]",New,New+0.05
"('02359', 'STMN')","('Wuxi AppTec Co Ltd', 'Straumann Holding AG')",0.05,"[('MDEV', 0.05)]",New,New+0.05
"('02359', 'EW')","('Wuxi AppTec Co Ltd', 'Edwards Lifesciences Corp')",0.05,"[('MDEV', 0.05)]",New,New+0.05
"('02359', 'WAT')","('Wuxi AppTec Co Ltd', 'Waters Corp')",0.05,"[('MDEV', 0.05)]",New,New+0.05
"('MNRPC', 'VNOPM')","('Monmouth Real Estate Investment Corp C', 'Vornado Realty Trust 5.25 % Cum Perp Red Pfd Registered Shs Series -M-')",0.05,"[('PFFR', 0.05)]",New,New+0.05
"('DLRPL', 'NLYPF')","('Digital Realty Trust Inc 5.20% PRF PERPETUAL USD 25 Ser L', 'Annaly Capital Management Inc Cum Conv Red Pfd Registered Shs Series -F-')",0.049,"[('PFFR', 0.049)]",New,New+0.049
"('AGNCP', 'NLYPF')","('AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 Series F', 'Annaly Capital Management Inc Cum Conv Red Pfd Registered Shs Series -F-')",0.049,"[('PFFR', 0.049)]",New,New+0.049
"('CVA', 'ROKU')","('Covanta Holding Corp', 'Roku Inc Class A')",0.049,"[('WWOW', 0.049)]",New,New+0.049
"('DOCU', 'SHOP.TO')","('DocuSign Inc', 'Shopify Inc A')",0.049,"[('WWOW', 0.049)]",New,New+0.049
"('CVA', 'SHOP.TO')","('Covanta Holding Corp', 'Shopify Inc A')",0.049,"[('WWOW', 0.049)]",New,New+0.049
"('RMD', 'SOON')","('ResMed Inc', 'Sonova Holding AG')",0.048,"[('MDEV', 0.048)]",New,New+0.048
"('NVCR', 'SOON')","('NovoCure Ltd', 'Sonova Holding AG')",0.048,"[('MDEV', 0.048)]",New,New+0.048
"('PKI', 'SOON')","('PerkinElmer Inc', 'Sonova Holding AG')",0.048,"[('MDEV', 0.048)]",New,New+0.048
"('DEMANT', 'SOON')","('Demant AS', 'Sonova Holding AG')",0.048,"[('MDEV', 0.048)]",New,New+0.048
"('4543', 'SOON')","('Terumo Corp', 'Sonova Holding AG')",0.048,"[('MDEV', 0.048)]",New,New+0.048
"('SOON', 'STMN')","('Sonova Holding AG', 'Straumann Holding AG')",0.048,"[('MDEV', 0.048)]",New,New+0.048
"('EW', 'SOON')","('Edwards Lifesciences Corp', 'Sonova Holding AG')",0.048,"[('MDEV', 0.048)]",New,New+0.048
"('SOON', 'WAT')","('Sonova Holding AG', 'Waters Corp')",0.048,"[('MDEV', 0.048)]",New,New+0.048
"('NLYPF', 'NNNPF')","('Annaly Capital Management Inc Cum Conv Red Pfd Registered Shs Series -F-', 'National Retail Properties Inc F')",0.048,"[('PFFR', 0.048)]",New,New+0.048
"('NLYPF', 'PSAPE')","('Annaly Capital Management Inc Cum Conv Red Pfd Registered Shs Series -F-', 'Public Storage Deposit Shs Repr 1/1000th % Cum Pfd Registered Shs of Benef')",0.048,"[('PFFR', 0.048)]",New,New+0.048
"('NLYPF', 'PSBPZ')","('Annaly Capital Management Inc Cum Conv Red Pfd Registered Shs Series -F-', 'PS Business Parks Inc PRF PERPETUAL USD 25 Dp ShRp 1/1000 Ser Z')",0.048,"[('PFFR', 0.048)]",New,New+0.048
"('CVA', 'DOCU')","('Covanta Holding Corp', 'DocuSign Inc')",0.048,"[('WWOW', 0.048)]",New,New+0.048
"('DDOG', 'SHOP.TO')","('Datadog Inc Class A', 'Shopify Inc A')",0.048,"[('WWOW', 0.048)]",New,New+0.048
"('CVA', 'DDOG')","('Covanta Holding Corp', 'Datadog Inc Class A')",0.048,"[('WWOW', 0.048)]",New,New+0.048
"('INTU', 'SHOP.TO')","('Intuit Inc', 'Shopify Inc A')",0.048,"[('WWOW', 0.048)]",New,New+0.048
"('NLYPF', 'VNOPM')","('Annaly Capital Management Inc Cum Conv Red Pfd Registered Shs Series -F-', 'Vornado Realty Trust 5.25 % Cum Perp Red Pfd Registered Shs Series -M-')",0.047,"[('PFFR', 0.047)]",New,New+0.047
"('AQUA', 'ROKU')","('Evoqua Water Technologies Corp', 'Roku Inc Class A')",0.047,"[('WWOW', 0.047)]",New,New+0.047
"('INTU', 'ROKU')","('Intuit Inc', 'Roku Inc Class A')",0.047,"[('WWOW', 0.047)]",New,New+0.047
"('CVA', 'ZM')","('Covanta Holding Corp', 'Zoom Video Communications Inc')",0.047,"[('WWOW', 0.047)]",New,New+0.047
"('DDOG', 'DOCU')","('Datadog Inc Class A', 'DocuSign Inc')",0.047,"[('WWOW', 0.047)]",New,New+0.047
"('AQUA', 'SHOP.TO')","('Evoqua Water Technologies Corp', 'Shopify Inc A')",0.047,"[('WWOW', 0.047)]",New,New+0.047
"('AQUA', 'CVA')","('Evoqua Water Technologies Corp', 'Covanta Holding Corp')",0.047,"[('WWOW', 0.047)]",New,New+0.047
"('CVA', 'FB')","('Covanta Holding Corp', 'Facebook Inc A')",0.047,"[('WWOW', 0.047)]",New,New+0.047
"('CVA', 'SNAP')","('Covanta Holding Corp', 'Snap Inc Class A')",0.047,"[('WWOW', 0.047)]",New,New+0.047
"('CVA', 'INTU')","('Covanta Holding Corp', 'Intuit Inc')",0.047,"[('WWOW', 0.047)]",New,New+0.047
"('NVCR', 'RMD')","('NovoCure Ltd', 'ResMed Inc')",0.046,"[('MDEV', 0.046)]",New,New+0.046
"('PKI', 'RMD')","('PerkinElmer Inc', 'ResMed Inc')",0.046,"[('MDEV', 0.046)]",New,New+0.046
"('DEMANT', 'RMD')","('Demant AS', 'ResMed Inc')",0.046,"[('MDEV', 0.046)]",New,New+0.046
"('RMD', 'STMN')","('ResMed Inc', 'Straumann Holding AG')",0.046,"[('MDEV', 0.046)]",New,New+0.046
"('EW', 'RMD')","('Edwards Lifesciences Corp', 'ResMed Inc')",0.046,"[('MDEV', 0.046)]",New,New+0.046
"('RMD', 'WAT')","('ResMed Inc', 'Waters Corp')",0.046,"[('MDEV', 0.046)]",New,New+0.046
"('AQUA', 'DOCU')","('Evoqua Water Technologies Corp', 'DocuSign Inc')",0.046,"[('WWOW', 0.046)]",New,New+0.046
"('DDOG', 'INTU')","('Datadog Inc Class A', 'Intuit Inc')",0.046,"[('WWOW', 0.046)]",New,New+0.046
"('CYBR', 'HZNP')","('CyberArk Software Ltd', 'Horizon Therapeutics PLC')",0.045,"[('AIIQ', 0.045)]",New,New+0.045
"('6951', 'CYBR')","('Jeol Ltd', 'CyberArk Software Ltd')",0.045,"[('AIIQ', 0.045)]",New,New+0.045
"('4543', 'RMD')","('Terumo Corp', 'ResMed Inc')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('NVCR', 'PKI')","('NovoCure Ltd', 'PerkinElmer Inc')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('DEMANT', 'NVCR')","('Demant AS', 'NovoCure Ltd')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('4543', 'NVCR')","('Terumo Corp', 'NovoCure Ltd')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('NVCR', 'STMN')","('NovoCure Ltd', 'Straumann Holding AG')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('EW', 'NVCR')","('Edwards Lifesciences Corp', 'NovoCure Ltd')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('NVCR', 'WAT')","('NovoCure Ltd', 'Waters Corp')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('DEMANT', 'PKI')","('Demant AS', 'PerkinElmer Inc')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('4543', 'PKI')","('Terumo Corp', 'PerkinElmer Inc')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('PKI', 'STMN')","('PerkinElmer Inc', 'Straumann Holding AG')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('EW', 'PKI')","('Edwards Lifesciences Corp', 'PerkinElmer Inc')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('4543', 'DEMANT')","('Terumo Corp', 'Demant AS')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('DEMANT', 'STMN')","('Demant AS', 'Straumann Holding AG')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('DEMANT', 'EW')","('Demant AS', 'Edwards Lifesciences Corp')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('DEMANT', 'WAT')","('Demant AS', 'Waters Corp')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('4543', 'STMN')","('Terumo Corp', 'Straumann Holding AG')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('4543', 'EW')","('Terumo Corp', 'Edwards Lifesciences Corp')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('4543', 'WAT')","('Terumo Corp', 'Waters Corp')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('EW', 'STMN')","('Edwards Lifesciences Corp', 'Straumann Holding AG')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('STMN', 'WAT')","('Straumann Holding AG', 'Waters Corp')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('EW', 'WAT')","('Edwards Lifesciences Corp', 'Waters Corp')",0.045,"[('MDEV', 0.045)]",New,New+0.045
"('DDOG', 'ZM')","('Datadog Inc Class A', 'Zoom Video Communications Inc')",0.045,"[('WWOW', 0.045)]",New,New+0.045
"('AQUA', 'ZM')","('Evoqua Water Technologies Corp', 'Zoom Video Communications Inc')",0.045,"[('WWOW', 0.045)]",New,New+0.045
"('AQUA', 'DDOG')","('Evoqua Water Technologies Corp', 'Datadog Inc Class A')",0.045,"[('WWOW', 0.045)]",New,New+0.045
"('DDOG', 'FB')","('Datadog Inc Class A', 'Facebook Inc A')",0.045,"[('WWOW', 0.045)]",New,New+0.045
"('DDOG', 'SNAP')","('Datadog Inc Class A', 'Snap Inc Class A')",0.045,"[('WWOW', 0.045)]",New,New+0.045
"('AQUA', 'SNAP')","('Evoqua Water Technologies Corp', 'Snap Inc Class A')",0.045,"[('WWOW', 0.045)]",New,New+0.045
"('AQUA', 'INTU')","('Evoqua Water Technologies Corp', 'Intuit Inc')",0.045,"[('WWOW', 0.045)]",New,New+0.045
"('AQUA', 'FB')","('Evoqua Water Technologies Corp', 'Facebook Inc A')",0.044,"[('WWOW', 0.044)]",New,New+0.044
"('6951', 'HZNP')","('Jeol Ltd', 'Horizon Therapeutics PLC')",0.043,"[('AIIQ', 0.043)]",New,New+0.043
"('AGNCP', 'DLRPL')","('AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 Series F', 'Digital Realty Trust Inc 5.20% PRF PERPETUAL USD 25 Ser L')",0.043,"[('PFFR', 0.043)]",New,New+0.043
"('CYBR', 'MDT')","('CyberArk Software Ltd', 'Medtronic PLC')",0.042,"[('AIIQ', 0.042)]",New,New+0.042
"('DLRPL', 'NNNPF')","('Digital Realty Trust Inc 5.20% PRF PERPETUAL USD 25 Ser L', 'National Retail Properties Inc F')",0.041,"[('PFFR', 0.041)]",New,New+0.041
"('AGNCP', 'NNNPF')","('AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 Series F', 'National Retail Properties Inc F')",0.041,"[('PFFR', 0.041)]",New,New+0.041
"('DLRPL', 'PSAPE')","('Digital Realty Trust Inc 5.20% PRF PERPETUAL USD 25 Ser L', 'Public Storage Deposit Shs Repr 1/1000th % Cum Pfd Registered Shs of Benef')",0.041,"[('PFFR', 0.041)]",New,New+0.041
"('DLRPL', 'PSBPZ')","('Digital Realty Trust Inc 5.20% PRF PERPETUAL USD 25 Ser L', 'PS Business Parks Inc PRF PERPETUAL USD 25 Dp ShRp 1/1000 Ser Z')",0.041,"[('PFFR', 0.041)]",New,New+0.041
"('AGNCP', 'PSAPE')","('AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 Series F', 'Public Storage Deposit Shs Repr 1/1000th % Cum Pfd Registered Shs of Benef')",0.041,"[('PFFR', 0.041)]",New,New+0.041
"('AGNCP', 'PSBPZ')","('AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 Series F', 'PS Business Parks Inc PRF PERPETUAL USD 25 Dp ShRp 1/1000 Ser Z')",0.041,"[('PFFR', 0.041)]",New,New+0.041
"('DG', 'FB')","('Dollar General Corp', 'Facebook Inc A')",0.04,"[('ADME', 0.04)]",New,New+0.04
"('HZNP', 'MDT')","('Horizon Therapeutics PLC', 'Medtronic PLC')",0.04,"[('AIIQ', 0.04)]",New,New+0.04
"('6951', 'MDT')","('Jeol Ltd', 'Medtronic PLC')",0.04,"[('AIIQ', 0.04)]",New,New+0.04
"('6516', 'CYBR')","('Sanyo Denki Co Ltd', 'CyberArk Software Ltd')",0.04,"[('AIIQ', 0.04)]",New,New+0.04
"('ALB', 'PLS.AX')","('Albemarle Corp', 'Pilbara Minerals Ltd')",0.04,"[('BNE', 0.04)]",New,New+0.04
"('NNNPF', 'PSBPZ')","('National Retail Properties Inc F', 'PS Business Parks Inc PRF PERPETUAL USD 25 Dp ShRp 1/1000 Ser Z')",0.04,"[('PFFR', 0.04)]",New,New+0.04
"('DLRPL', 'VNOPM')","('Digital Realty Trust Inc 5.20% PRF PERPETUAL USD 25 Ser L', 'Vornado Realty Trust 5.25 % Cum Perp Red Pfd Registered Shs Series -M-')",0.04,"[('PFFR', 0.04)]",New,New+0.04
"('AGNCP', 'VNOPM')","('AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 Series F', 'Vornado Realty Trust 5.25 % Cum Perp Red Pfd Registered Shs Series -M-')",0.04,"[('PFFR', 0.04)]",New,New+0.04
"('PSAPE', 'PSBPZ')","('Public Storage Deposit Shs Repr 1/1000th % Cum Pfd Registered Shs of Benef', 'PS Business Parks Inc PRF PERPETUAL USD 25 Dp ShRp 1/1000 Ser Z')",0.04,"[('PFFR', 0.04)]",New,New+0.04
"('6516', 'HZNP')","('Sanyo Denki Co Ltd', 'Horizon Therapeutics PLC')",0.039,"[('AIIQ', 0.039)]",New,New+0.039
"('NNNPF', 'VNOPM')","('National Retail Properties Inc F', 'Vornado Realty Trust 5.25 % Cum Perp Red Pfd Registered Shs Series -M-')",0.039,"[('PFFR', 0.039)]",New,New+0.039
"('NNNPF', 'PSAPE')","('National Retail Properties Inc F', 'Public Storage Deposit Shs Repr 1/1000th % Cum Pfd Registered Shs of Benef')",0.039,"[('PFFR', 0.039)]",New,New+0.039
"('PSAPE', 'VNOPM')","('Public Storage Deposit Shs Repr 1/1000th % Cum Pfd Registered Shs of Benef', 'Vornado Realty Trust 5.25 % Cum Perp Red Pfd Registered Shs Series -M-')",0.039,"[('PFFR', 0.039)]",New,New+0.039
"('PSBPZ', 'VNOPM')","('PS Business Parks Inc PRF PERPETUAL USD 25 Dp ShRp 1/1000 Ser Z', 'Vornado Realty Trust 5.25 % Cum Perp Red Pfd Registered Shs Series -M-')",0.039,"[('PFFR', 0.039)]",New,New+0.039
"('DG', 'UNH')","('Dollar General Corp', 'UnitedHealth Group Inc')",0.038,"[('ADME', 0.038)]",New,New+0.038
"('6516', '6951')","('Sanyo Denki Co Ltd', 'Jeol Ltd')",0.038,"[('AIIQ', 0.038)]",New,New+0.038
"('PLS.AX', 'VOW.DE')","('Pilbara Minerals Ltd', 'Volkswagen AG')",0.037,"[('BNE', 0.037)]",New,New+0.037
"('DG', 'V')","('Dollar General Corp', 'Visa Inc Class A')",0.036,"[('ADME', 0.036)]",New,New+0.036
"('DG', 'JPM')","('Dollar General Corp', 'JPMorgan Chase & Co')",0.035,"[('ADME', 0.035)]",New,New+0.035
"('6516', 'MDT')","('Sanyo Denki Co Ltd', 'Medtronic PLC')",0.035,"[('AIIQ', 0.035)]",New,New+0.035
"('LTHM', 'PLS.AX')","('Livent Corp', 'Pilbara Minerals Ltd')",0.035,"[('BNE', 0.035)]",New,New+0.035
"('LIN.L', 'PLS.AX')","('Linde PLC', 'Pilbara Minerals Ltd')",0.035,"[('BNE', 0.035)]",New,New+0.035
"('AGR', 'PLS.AX')","('Avangrid Inc', 'Pilbara Minerals Ltd')",0.035,"[('BNE', 0.035)]",New,New+0.035
"('ALFEN', 'PLS.AX')","('Alfen NV', 'Pilbara Minerals Ltd')",0.035,"[('BNE', 0.035)]",New,New+0.035
"('066970.KS', 'PLS.AX')","('L & F Co Ltd', 'Pilbara Minerals Ltd')",0.035,"[('BNE', 0.035)]",New,New+0.035
"('01772', 'PLS.AX')","('Ganfeng Lithium Co Ltd', 'Pilbara Minerals Ltd')",0.035,"[('BNE', 0.035)]",New,New+0.035
"('ABBN', 'PLS.AX')","('ABB Ltd', 'Pilbara Minerals Ltd')",0.035,"[('BNE', 0.035)]",New,New+0.035
"('DG', 'LRCX')","('Dollar General Corp', 'Lam Research Corp')",0.034,"[('ADME', 0.034)]",New,New+0.034
"('ALB', 'VOW.DE')","('Albemarle Corp', 'Volkswagen AG')",0.034,"[('BNE', 0.034)]",New,New+0.034
"('COST', 'V')","('Costco Wholesale Corp', 'Visa Inc Class A')",0.032,"[('ACVF', 0.032)]",New,New+0.032
"('AGR', 'ALB')","('Avangrid Inc', 'Albemarle Corp')",0.032,"[('BNE', 0.032)]",New,New+0.032
"('ALB', 'ALFEN')","('Albemarle Corp', 'Alfen NV')",0.032,"[('BNE', 0.032)]",New,New+0.032
"('066970.KS', 'ALB')","('L & F Co Ltd', 'Albemarle Corp')",0.032,"[('BNE', 0.032)]",New,New+0.032
"('01772', 'ALB')","('Ganfeng Lithium Co Ltd', 'Albemarle Corp')",0.032,"[('BNE', 0.032)]",New,New+0.032
"('ABBN', 'ALB')","('ABB Ltd', 'Albemarle Corp')",0.032,"[('BNE', 0.032)]",New,New+0.032
"('CHD', 'K')","('Church & Dwight Co Inc', 'Kellogg Co')",0.032,"[('SZNE', 0.032)]",New,New+0.032
"('EL', 'K')","('The Estee Lauder Companies Inc Class A', 'Kellogg Co')",0.032,"[('SZNE', 0.032)]",New,New+0.032
"('COST', 'K')","('Costco Wholesale Corp', 'Kellogg Co')",0.032,"[('SZNE', 0.032)]",New,New+0.032
"('HSY', 'K')","('The Hershey Co', 'Kellogg Co')",0.031,"[('SZNE', 0.031)]",New,New+0.031
"('LTHM', 'VOW.DE')","('Livent Corp', 'Volkswagen AG')",0.03,"[('BNE', 0.03)]",New,New+0.03
"('LIN.L', 'VOW.DE')","('Linde PLC', 'Volkswagen AG')",0.03,"[('BNE', 0.03)]",New,New+0.03
"('01772', 'VOW.DE')","('Ganfeng Lithium Co Ltd', 'Volkswagen AG')",0.03,"[('BNE', 0.03)]",New,New+0.03
"('ABBN', 'VOW.DE')","('ABB Ltd', 'Volkswagen AG')",0.03,"[('BNE', 0.03)]",New,New+0.03
"('AGR', 'VOW.DE')","('Avangrid Inc', 'Volkswagen AG')",0.029,"[('BNE', 0.029)]",New,New+0.029
"('ALFEN', 'VOW.DE')","('Alfen NV', 'Volkswagen AG')",0.029,"[('BNE', 0.029)]",New,New+0.029
"('066970.KS', 'VOW.DE')","('L & F Co Ltd', 'Volkswagen AG')",0.029,"[('BNE', 0.029)]",New,New+0.029
"('ABT', 'V')","('Abbott Laboratories', 'Visa Inc Class A')",0.029,"[('JSTC', 0.029)]",New,New+0.029
"('01772', 'LIN.L')","('Ganfeng Lithium Co Ltd', 'Linde PLC')",0.028,"[('BNE', 0.028)]",New,New+0.028
"('ABBN', 'LIN.L')","('ABB Ltd', 'Linde PLC')",0.028,"[('BNE', 0.028)]",New,New+0.028
"('01772', 'ABBN')","('Ganfeng Lithium Co Ltd', 'ABB Ltd')",0.028,"[('BNE', 0.028)]",New,New+0.028
"('CB', 'V')","('Chubb Ltd', 'Visa Inc Class A')",0.028,"[('JSTC', 0.028)]",New,New+0.028
"('LIN.L', 'LTHM')","('Linde PLC', 'Livent Corp')",0.027,"[('BNE', 0.027)]",New,New+0.027
"('AGR', 'LTHM')","('Avangrid Inc', 'Livent Corp')",0.027,"[('BNE', 0.027)]",New,New+0.027
"('ALFEN', 'LTHM')","('Alfen NV', 'Livent Corp')",0.027,"[('BNE', 0.027)]",New,New+0.027
"('066970.KS', 'LTHM')","('L & F Co Ltd', 'Livent Corp')",0.027,"[('BNE', 0.027)]",New,New+0.027
"('01772', 'LTHM')","('Ganfeng Lithium Co Ltd', 'Livent Corp')",0.027,"[('BNE', 0.027)]",New,New+0.027
"('ABBN', 'LTHM')","('ABB Ltd', 'Livent Corp')",0.027,"[('BNE', 0.027)]",New,New+0.027
"('AGR', 'LIN.L')","('Avangrid Inc', 'Linde PLC')",0.027,"[('BNE', 0.027)]",New,New+0.027
"('ALFEN', 'LIN.L')","('Alfen NV', 'Linde PLC')",0.027,"[('BNE', 0.027)]",New,New+0.027
