Bigram,Name,NumAppearances,Holders,DiffEntries,DiffValue
"('CLF2.L', 'WINZ21.L')","('Crude Oil Dec21', 'Mini Ibovespa Future Dec 21')",1,"[('DBC', 0.152)]",New,New
"('AGPXX', 'CLF2.L')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Crude Oil Dec21')",1,"[('DBC', 0.339)]",New,New
"('BGS', 'KTB')","('B&G Foods Inc', 'Kontoor Brands Inc')",1,"[('DES', 0.031)]",New,New
"('BGS', 'CMP')","('B&G Foods Inc', 'Compass Minerals International Inc')",1,"[('DES', 0.028)]",New,New
"('BGS', 'CMC')","('B&G Foods Inc', 'Commercial Metals Co')",1,"[('DES', 0.027)]",New,New
"('BGS', 'SJI')","('B&G Foods Inc', 'South Jersey Industries Inc')",1,"[('DES', 0.028)]",New,New
"('CMP', 'KTB')","('Compass Minerals International Inc', 'Kontoor Brands Inc')",1,"[('DES', 0.026)]",New,New
"('KTB', 'RCII')","('Kontoor Brands Inc', 'Rent-A-Center Inc')",1,"[('DES', 0.026)]",New,New
"('CMC', 'KTB')","('Commercial Metals Co', 'Kontoor Brands Inc')",1,"[('DES', 0.025)]",New,New
"('KTB', 'SJI')","('Kontoor Brands Inc', 'South Jersey Industries Inc')",1,"[('DES', 0.025)]",New,New
"('GEF', 'KTB')","('Greif Inc Class A', 'Kontoor Brands Inc')",1,"[('DES', 0.025)]",New,New
"('KTB', 'MED')","('Kontoor Brands Inc', 'Medifast Inc')",1,"[('DES', 0.024)]",New,New
"('AVA', 'KTB')","('Avista Corp', 'Kontoor Brands Inc')",1,"[('DES', 0.024)]",New,New
"('KTB', 'VGR')","('Kontoor Brands Inc', 'Vector Group Ltd')",1,"[('DES', 0.031)]",New,New
"('CMP', 'RCII')","('Compass Minerals International Inc', 'Rent-A-Center Inc')",1,"[('DES', 0.023)]",New,New
"('CMC', 'CMP')","('Commercial Metals Co', 'Compass Minerals International Inc')",1,"[('DES', 0.022)]",New,New
"('CMP', 'SJI')","('Compass Minerals International Inc', 'South Jersey Industries Inc')",1,"[('DES', 0.022)]",New,New
"('CMP', 'GEF')","('Compass Minerals International Inc', 'Greif Inc Class A')",1,"[('DES', 0.022)]",New,New
"('CMP', 'MED')","('Compass Minerals International Inc', 'Medifast Inc')",1,"[('DES', 0.021)]",New,New
"('AVA', 'CMP')","('Avista Corp', 'Compass Minerals International Inc')",1,"[('DES', 0.021)]",New,New
"('CMP', 'VGR')","('Compass Minerals International Inc', 'Vector Group Ltd')",1,"[('DES', 0.028)]",New,New
"('CMC', 'RCII')","('Commercial Metals Co', 'Rent-A-Center Inc')",1,"[('DES', 0.023)]",New,New
"('RCII', 'SJI')","('Rent-A-Center Inc', 'South Jersey Industries Inc')",1,"[('DES', 0.023)]",New,New
"('RCII', 'VGR')","('Rent-A-Center Inc', 'Vector Group Ltd')",1,"[('DES', 0.029)]",New,New
"('CMC', 'SJI')","('Commercial Metals Co', 'South Jersey Industries Inc')",1,"[('DES', 0.022)]",New,New
"('CMC', 'GEF')","('Commercial Metals Co', 'Greif Inc Class A')",1,"[('DES', 0.021)]",New,New
"('CMC', 'MED')","('Commercial Metals Co', 'Medifast Inc')",1,"[('DES', 0.021)]",New,New
"('AVA', 'CMC')","('Avista Corp', 'Commercial Metals Co')",1,"[('DES', 0.021)]",New,New
"('CMC', 'VGR')","('Commercial Metals Co', 'Vector Group Ltd')",1,"[('DES', 0.028)]",New,New
"('GEF', 'SJI')","('Greif Inc Class A', 'South Jersey Industries Inc')",1,"[('DES', 0.022)]",New,New
"('MED', 'SJI')","('Medifast Inc', 'South Jersey Industries Inc')",1,"[('DES', 0.021)]",New,New
"('SJI', 'VGR')","('South Jersey Industries Inc', 'Vector Group Ltd')",1,"[('DES', 0.028)]",New,New
"('GEF', 'VGR')","('Greif Inc Class A', 'Vector Group Ltd')",1,"[('DES', 0.027)]",New,New
"('MED', 'VGR')","('Medifast Inc', 'Vector Group Ltd')",1,"[('DES', 0.027)]",New,New
"('AVA', 'VGR')","('Avista Corp', 'Vector Group Ltd')",1,"[('DES', 0.027)]",New,New
"('C', 'PM')","('Citigroup Inc', 'Philip Morris International Inc')",1,"[('DEW', 0.053)]",New,New
"('C', 'MO')","('Citigroup Inc', 'Altria Group Inc')",1,"[('DEW', 0.048)]",New,New
"('ABBV', 'C')","('AbbVie Inc', 'Citigroup Inc')",1,"[('DEW', 0.043)]",New,New
"('MONY.L', 'PIA.MI')","('Moneysupermarket.com Group PLC', 'Piaggio & C. SpA')",1,"[('DFE', 0.033)]",New,New
"('FXPO.L', 'PIA.MI')","('Ferrexpo PLC', 'Piaggio & C. SpA')",1,"[('DFE', 0.047)]",New,New
"('KARN', 'PIA.MI')","('Kardex Holding AG Registered Shares', 'Piaggio & C. SpA')",1,"[('DFE', 0.036)]",New,New
"('DRX.L', 'PIA.MI')","('Drax Group PLC', 'Piaggio & C. SpA')",1,"[('DFE', 0.035)]",New,New
"('EPR', 'PIA.MI')","('Europris ASA', 'Piaggio & C. SpA')",1,"[('DFE', 0.033)]",New,New
"('CHEMM', 'PIA.MI')","('ChemoMetec A/S', 'Piaggio & C. SpA')",1,"[('DFE', 0.038)]",New,New
"('ANIM.MI', 'PIA.MI')","('Anima Holding SpA', 'Piaggio & C. SpA')",1,"[('DFE', 0.036)]",New,New
"('PIA.MI', 'TGS')","('Piaggio & C. SpA', 'TGS ASA')",1,"[('DFE', 0.038)]",New,New
"('JUP.L', 'PIA.MI')","('Jupiter Fund Management PLC', 'Piaggio & C. SpA')",1,"[('DFE', 0.041)]",New,New
"('FXPO.L', 'MONY.L')","('Ferrexpo PLC', 'Moneysupermarket.com Group PLC')",1,"[('DFE', 0.044)]",New,New
"('KARN', 'MONY.L')","('Kardex Holding AG Registered Shares', 'Moneysupermarket.com Group PLC')",1,"[('DFE', 0.034)]",New,New
"('DRX.L', 'MONY.L')","('Drax Group PLC', 'Moneysupermarket.com Group PLC')",1,"[('DFE', 0.032)]",New,New
"('EPR', 'MONY.L')","('Europris ASA', 'Moneysupermarket.com Group PLC')",1,"[('DFE', 0.031)]",New,New
"('CHEMM', 'MONY.L')","('ChemoMetec A/S', 'Moneysupermarket.com Group PLC')",1,"[('DFE', 0.035)]",New,New
"('ANIM.MI', 'MONY.L')","('Anima Holding SpA', 'Moneysupermarket.com Group PLC')",1,"[('DFE', 0.034)]",New,New
"('MONY.L', 'TGS')","('Moneysupermarket.com Group PLC', 'TGS ASA')",1,"[('DFE', 0.035)]",New,New
"('JUP.L', 'MONY.L')","('Jupiter Fund Management PLC', 'Moneysupermarket.com Group PLC')",1,"[('DFE', 0.038)]",New,New
"('FXPO.L', 'KARN')","('Ferrexpo PLC', 'Kardex Holding AG Registered Shares')",1,"[('DFE', 0.047)]",New,New
"('DRX.L', 'FXPO.L')","('Drax Group PLC', 'Ferrexpo PLC')",1,"[('DFE', 0.045)]",New,New
"('EPR', 'FXPO.L')","('Europris ASA', 'Ferrexpo PLC')",1,"[('DFE', 0.044)]",New,New
"('CHEMM', 'FXPO.L')","('ChemoMetec A/S', 'Ferrexpo PLC')",1,"[('DFE', 0.049)]",New,New
"('ANIM.MI', 'FXPO.L')","('Anima Holding SpA', 'Ferrexpo PLC')",1,"[('DFE', 0.047)]",New,New
"('FXPO.L', 'TGS')","('Ferrexpo PLC', 'TGS ASA')",1,"[('DFE', 0.049)]",New,New
"('FXPO.L', 'JUP.L')","('Ferrexpo PLC', 'Jupiter Fund Management PLC')",1,"[('DFE', 0.051)]",New,New
"('DRX.L', 'KARN')","('Drax Group PLC', 'Kardex Holding AG Registered Shares')",1,"[('DFE', 0.035)]",New,New
"('EPR', 'KARN')","('Europris ASA', 'Kardex Holding AG Registered Shares')",1,"[('DFE', 0.034)]",New,New
"('CHEMM', 'KARN')","('ChemoMetec A/S', 'Kardex Holding AG Registered Shares')",1,"[('DFE', 0.038)]",New,New
"('ANIM.MI', 'KARN')","('Anima Holding SpA', 'Kardex Holding AG Registered Shares')",1,"[('DFE', 0.037)]",New,New
"('KARN', 'TGS')","('Kardex Holding AG Registered Shares', 'TGS ASA')",1,"[('DFE', 0.038)]",New,New
"('JUP.L', 'KARN')","('Jupiter Fund Management PLC', 'Kardex Holding AG Registered Shares')",1,"[('DFE', 0.041)]",New,New
"('DRX.L', 'EPR')","('Drax Group PLC', 'Europris ASA')",1,"[('DFE', 0.032)]",New,New
"('CHEMM', 'DRX.L')","('ChemoMetec A/S', 'Drax Group PLC')",1,"[('DFE', 0.037)]",New,New
"('ANIM.MI', 'DRX.L')","('Anima Holding SpA', 'Drax Group PLC')",1,"[('DFE', 0.035)]",New,New
"('DRX.L', 'TGS')","('Drax Group PLC', 'TGS ASA')",1,"[('DFE', 0.037)]",New,New
"('DRX.L', 'JUP.L')","('Drax Group PLC', 'Jupiter Fund Management PLC')",1,"[('DFE', 0.039)]",New,New
"('CHEMM', 'EPR')","('ChemoMetec A/S', 'Europris ASA')",1,"[('DFE', 0.035)]",New,New
"('ANIM.MI', 'EPR')","('Anima Holding SpA', 'Europris ASA')",1,"[('DFE', 0.034)]",New,New
"('EPR', 'TGS')","('Europris ASA', 'TGS ASA')",1,"[('DFE', 0.035)]",New,New
"('EPR', 'JUP.L')","('Europris ASA', 'Jupiter Fund Management PLC')",1,"[('DFE', 0.038)]",New,New
"('ANIM.MI', 'CHEMM')","('Anima Holding SpA', 'ChemoMetec A/S')",1,"[('DFE', 0.038)]",New,New
"('CHEMM', 'TGS')","('ChemoMetec A/S', 'TGS ASA')",1,"[('DFE', 0.04)]",New,New
"('CHEMM', 'JUP.L')","('ChemoMetec A/S', 'Jupiter Fund Management PLC')",1,"[('DFE', 0.042)]",New,New
"('ANIM.MI', 'TGS')","('Anima Holding SpA', 'TGS ASA')",1,"[('DFE', 0.038)]",New,New
"('ANIM.MI', 'JUP.L')","('Anima Holding SpA', 'Jupiter Fund Management PLC')",1,"[('DFE', 0.041)]",New,New
"('JUP.L', 'TGS')","('Jupiter Fund Management PLC', 'TGS ASA')",1,"[('DFE', 0.042)]",New,New
"('5214', '8570')","('Nippon Electric Glass Co Ltd', 'AEON Financial Service Co Ltd')",1,"[('DFJ', 0.011)]",New,New
"('8570', '9101')","('AEON Financial Service Co Ltd', 'Nippon Yusen Kabushiki Kaisha')",1,"[('DFJ', 0.015)]",New,New
"('2768', '8570')","('Sojitz Corp', 'AEON Financial Service Co Ltd')",1,"[('DFJ', 0.013)]",New,New
"('8570', '9513')","('AEON Financial Service Co Ltd', 'Electric Power Development Co Ltd')",1,"[('DFJ', 0.012)]",New,New
"('5101', '8570')","('Yokohama Rubber Co Ltd', 'AEON Financial Service Co Ltd')",1,"[('DFJ', 0.013)]",New,New
"('8410', '8570')","('Seven Bank Ltd', 'AEON Financial Service Co Ltd')",1,"[('DFJ', 0.014)]",New,New
"('7167', '8570')","('Mebuki Financial Group Inc', 'AEON Financial Service Co Ltd')",1,"[('DFJ', 0.012)]",New,New
"('6473', '8570')","('JTEKT Corp', 'AEON Financial Service Co Ltd')",1,"[('DFJ', 0.013)]",New,New
"('4202', '8570')","('Daicel Corp', 'AEON Financial Service Co Ltd')",1,"[('DFJ', 0.011)]",New,New
"('AZN.L', 'FMG.AX')","('AstraZeneca PLC ADR', 'Fortescue Metals Group Ltd')",1,"[('DWM', 0.025)]",New,New
"('8411', 'TM')","('Mizuho Financial Group Inc', 'Toyota Motor Corp ADR')",1,"[('DXJ', 0.078)]",New,New
"('8001', 'TM')","('ITOCHU Corp', 'Toyota Motor Corp ADR')",1,"[('DXJ', 0.08)]",New,New
"('2914', 'TM')","('Japan Tobacco Inc', 'Toyota Motor Corp ADR')",1,"[('DXJ', 0.086)]",New,New
"('8058', 'TM')","('Mitsubishi Corp', 'Toyota Motor Corp ADR')",1,"[('DXJ', 0.08)]",New,New
"('8306', '8411')","('Mitsubishi UFJ Financial Group Inc', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.069)]",New,New
"('8001', '8306')","('ITOCHU Corp', 'Mitsubishi UFJ Financial Group Inc')",1,"[('DXJ', 0.071)]",New,New
"('2914', '8306')","('Japan Tobacco Inc', 'Mitsubishi UFJ Financial Group Inc')",1,"[('DXJ', 0.077)]",New,New
"('8058', '8306')","('Mitsubishi Corp', 'Mitsubishi UFJ Financial Group Inc')",1,"[('DXJ', 0.071)]",New,New
"('8035', '8411')","('Tokyo Electron Ltd', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.047)]",New,New
"('8001', '8035')","('ITOCHU Corp', 'Tokyo Electron Ltd')",1,"[('DXJ', 0.049)]",New,New
"('2914', '8035')","('Japan Tobacco Inc', 'Tokyo Electron Ltd')",1,"[('DXJ', 0.055)]",New,New
"('8035', '8316')","('Tokyo Electron Ltd', 'Sumitomo Mitsui Financial Group Inc')",1,"[('DXJ', 0.058)]",New,New
"('4502', '8035')","('Takeda Pharmaceutical Co Ltd', 'Tokyo Electron Ltd')",1,"[('DXJ', 0.053)]",New,New
"('8001', '8411')","('ITOCHU Corp', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.046)]",New,New
"('7974', '8411')","('Nintendo Co Ltd', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.048)]",New,New
"('2914', '8411')","('Japan Tobacco Inc', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.052)]",New,New
"('8058', '8411')","('Mitsubishi Corp', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.047)]",New,New
"('8316', '8411')","('Sumitomo Mitsui Financial Group Inc', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.055)]",New,New
"('4502', '8411')","('Takeda Pharmaceutical Co Ltd', 'Mizuho Financial Group Inc')",1,"[('DXJ', 0.051)]",New,New
"('7974', '8001')","('Nintendo Co Ltd', 'ITOCHU Corp')",1,"[('DXJ', 0.05)]",New,New
"('2914', '8001')","('Japan Tobacco Inc', 'ITOCHU Corp')",1,"[('DXJ', 0.054)]",New,New
"('8001', '8058')","('ITOCHU Corp', 'Mitsubishi Corp')",1,"[('DXJ', 0.049)]",New,New
"('8001', '8316')","('ITOCHU Corp', 'Sumitomo Mitsui Financial Group Inc')",1,"[('DXJ', 0.057)]",New,New
"('4502', '8001')","('Takeda Pharmaceutical Co Ltd', 'ITOCHU Corp')",1,"[('DXJ', 0.053)]",New,New
"('2914', '7974')","('Japan Tobacco Inc', 'Nintendo Co Ltd')",1,"[('DXJ', 0.056)]",New,New
"('7974', '8058')","('Nintendo Co Ltd', 'Mitsubishi Corp')",1,"[('DXJ', 0.05)]",New,New
"('7974', '8316')","('Nintendo Co Ltd', 'Sumitomo Mitsui Financial Group Inc')",1,"[('DXJ', 0.059)]",New,New
"('4502', '7974')","('Takeda Pharmaceutical Co Ltd', 'Nintendo Co Ltd')",1,"[('DXJ', 0.055)]",New,New
"('2914', '8058')","('Japan Tobacco Inc', 'Mitsubishi Corp')",1,"[('DXJ', 0.055)]",New,New
"('2914', '8316')","('Japan Tobacco Inc', 'Sumitomo Mitsui Financial Group Inc')",1,"[('DXJ', 0.063)]",New,New
"('2914', '4502')","('Japan Tobacco Inc', 'Takeda Pharmaceutical Co Ltd')",1,"[('DXJ', 0.059)]",New,New
"('8058', '8316')","('Mitsubishi Corp', 'Sumitomo Mitsui Financial Group Inc')",1,"[('DXJ', 0.058)]",New,New
"('4502', '8058')","('Takeda Pharmaceutical Co Ltd', 'Mitsubishi Corp')",1,"[('DXJ', 0.053)]",New,New
"('ORCL', 'SQ')","('Oracle Corp', 'Square Inc A')",1,"[('ENTR', 0.091)]",New,New
"('NET', 'ORCL')","('Cloudflare Inc', 'Oracle Corp')",1,"[('ENTR', 0.064)]",New,New
"('ORCL', 'SPOT')","('Oracle Corp', 'Spotify Technology SA')",1,"[('ENTR', 0.06)]",New,New
"('NVDA', 'SNPS')","('NVIDIA Corp', 'Synopsys Inc')",1,"[('ENTR', 0.073)]",New,New
"('NVDA', 'SPOT')","('NVIDIA Corp', 'Spotify Technology SA')",1,"[('ENTR', 0.066)]",New,New
"('NET', 'SQ')","('Cloudflare Inc', 'Square Inc A')",1,"[('ENTR', 0.09)]",New,New
"('SNPS', 'SQ')","('Synopsys Inc', 'Square Inc A')",1,"[('ENTR', 0.092)]",New,New
"('FTNT', 'SQ')","('Fortinet Inc', 'Square Inc A')",1,"[('ENTR', 0.093)]",New,New
"('NET', 'SNPS')","('Cloudflare Inc', 'Synopsys Inc')",1,"[('ENTR', 0.065)]",New,New
"('GOOGL', 'NET')","('Alphabet Inc A', 'Cloudflare Inc')",1,"[('ENTR', 0.082)]",New,New
"('CRWD', 'SNPS')","('CrowdStrike Holdings Inc Class A', 'Synopsys Inc')",1,"[('ENTR', 0.065)]",New,New
"('CRWD', 'SPOT')","('CrowdStrike Holdings Inc Class A', 'Spotify Technology SA')",1,"[('ENTR', 0.059)]",New,New
"('GOOGL', 'SNPS')","('Alphabet Inc A', 'Synopsys Inc')",1,"[('ENTR', 0.084)]",New,New
"('SNPS', 'TWLO')","('Synopsys Inc', 'Twilio Inc A')",1,"[('ENTR', 0.066)]",New,New
"('SNPS', 'SPOT')","('Synopsys Inc', 'Spotify Technology SA')",1,"[('ENTR', 0.061)]",New,New
"('FTNT', 'SPOT')","('Fortinet Inc', 'Spotify Technology SA')",1,"[('ENTR', 0.062)]",New,New
"('GOOGL', 'SPOT')","('Alphabet Inc A', 'Spotify Technology SA')",1,"[('ENTR', 0.077)]",New,New
"('FRTPC', 'NNNPF')","('Federal Realty Investment Trust Deposit Shs Repr 1/1000th 5 % Cum Perp Red', 'National Retail Properties Inc F')",1,"[('EPRF', 0.053)]",New,New
"('FRTPC', 'WFCPO')","('Federal Realty Investment Trust Deposit Shs Repr 1/1000th 5 % Cum Perp Red', 'Wells Fargo & Co Deposit Shs Repr 1/1000th 5 1/8 % Non-Cum Perp Pfd Shs -A-')",1,"[('EPRF', 0.052)]",New,New
"('FCNCP', 'FRTPC')","('First Citizens BancShares Inc PRF PERPETUAL USD - Ser A', 'Federal Realty Investment Trust Deposit Shs Repr 1/1000th 5 % Cum Perp Red')",1,"[('EPRF', 0.052)]",New,New
"('FRTPC', 'HFROPA')","('Federal Realty Investment Trust Deposit Shs Repr 1/1000th 5 % Cum Perp Red', 'Highland Income Fund 5.375% PRF PERPETUAL USD 25 - Ser A')",1,"[('EPRF', 0.053)]",New,New
"('FRTPC', 'PNCPP')","('Federal Realty Investment Trust Deposit Shs Repr 1/1000th 5 % Cum Perp Red', 'PNC Financial Services Group Inc Perpetual Preferred Share class-P')",1,"[('EPRF', 0.053)]",New,New
"('FRTPC', 'FULTP')","('Federal Realty Investment Trust Deposit Shs Repr 1/1000th 5 % Cum Perp Red', 'Fulton Financial Corp 5.125% PRF PERPETUAL USD 25 - Ser A')",1,"[('EPRF', 0.053)]",New,New
"('ARESPA', 'FRTPC')","('Ares Management Corp A', 'Federal Realty Investment Trust Deposit Shs Repr 1/1000th 5 % Cum Perp Red')",1,"[('EPRF', 0.053)]",New,New
"('AXSPE', 'FRTPC')","('Axis Capital Holdings Ltd E', 'Federal Realty Investment Trust Deposit Shs Repr 1/1000th 5 % Cum Perp Red')",1,"[('EPRF', 0.053)]",New,New
"('NNNPF', 'WFCPO')","('National Retail Properties Inc F', 'Wells Fargo & Co Deposit Shs Repr 1/1000th 5 1/8 % Non-Cum Perp Pfd Shs -A-')",1,"[('EPRF', 0.052)]",New,New
"('FCNCP', 'NNNPF')","('First Citizens BancShares Inc PRF PERPETUAL USD - Ser A', 'National Retail Properties Inc F')",1,"[('EPRF', 0.052)]",New,New
"('HFROPA', 'NNNPF')","('Highland Income Fund 5.375% PRF PERPETUAL USD 25 - Ser A', 'National Retail Properties Inc F')",1,"[('EPRF', 0.052)]",New,New
"('NNNPF', 'PNCPP')","('National Retail Properties Inc F', 'PNC Financial Services Group Inc Perpetual Preferred Share class-P')",1,"[('EPRF', 0.052)]",New,New
"('FULTP', 'NNNPF')","('Fulton Financial Corp 5.125% PRF PERPETUAL USD 25 - Ser A', 'National Retail Properties Inc F')",1,"[('EPRF', 0.052)]",New,New
"('ARESPA', 'NNNPF')","('Ares Management Corp A', 'National Retail Properties Inc F')",1,"[('EPRF', 0.053)]",New,New
"('AXSPE', 'NNNPF')","('Axis Capital Holdings Ltd E', 'National Retail Properties Inc F')",1,"[('EPRF', 0.052)]",New,New
"('FCNCP', 'WFCPO')","('First Citizens BancShares Inc PRF PERPETUAL USD - Ser A', 'Wells Fargo & Co Deposit Shs Repr 1/1000th 5 1/8 % Non-Cum Perp Pfd Shs -A-')",1,"[('EPRF', 0.051)]",New,New
"('HFROPA', 'WFCPO')","('Highland Income Fund 5.375% PRF PERPETUAL USD 25 - Ser A', 'Wells Fargo & Co Deposit Shs Repr 1/1000th 5 1/8 % Non-Cum Perp Pfd Shs -A-')",1,"[('EPRF', 0.052)]",New,New
"('PNCPP', 'WFCPO')","('PNC Financial Services Group Inc Perpetual Preferred Share class-P', 'Wells Fargo & Co Deposit Shs Repr 1/1000th 5 1/8 % Non-Cum Perp Pfd Shs -A-')",1,"[('EPRF', 0.052)]",New,New
"('FULTP', 'WFCPO')","('Fulton Financial Corp 5.125% PRF PERPETUAL USD 25 - Ser A', 'Wells Fargo & Co Deposit Shs Repr 1/1000th 5 1/8 % Non-Cum Perp Pfd Shs -A-')",1,"[('EPRF', 0.052)]",New,New
"('ARESPA', 'WFCPO')","('Ares Management Corp A', 'Wells Fargo & Co Deposit Shs Repr 1/1000th 5 1/8 % Non-Cum Perp Pfd Shs -A-')",1,"[('EPRF', 0.052)]",New,New
"('AXSPE', 'WFCPO')","('Axis Capital Holdings Ltd E', 'Wells Fargo & Co Deposit Shs Repr 1/1000th 5 1/8 % Non-Cum Perp Pfd Shs -A-')",1,"[('EPRF', 0.052)]",New,New
