Symbol,Name,SumWeights,Holders,DiffEntries,DiffValue
NOW,ServiceNow Inc,0.26799999999999996,"[('LYFE', 0.047), ('EGIS', 0.046), ('IGV', 0.046), ('MOAT', 0.028), ('ROBT', 0.023)]",-1,0.0
02318,Ping An Insurance (Group) Co. of China Ltd Class H,0.26600000000000007,"[('CHIX', 0.087), ('ISEM', 0.039), ('CXSE', 0.025), ('MCHI', 0.019), ('JEMA', 0.017)]",-1,0.0
WES,Western Midstream Partners LP,0.266,"[('AMZA', 0.124), ('AMLP', 0.099), ('FCG', 0.043)]",-1,0.0
TEL,TE Connectivity Ltd,0.266,"[('ENOR', 0.066), ('NORW', 0.066), ('WBIL', 0.045), ('EPHE', 0.037), ('CFCV', 0.034)]",-1,0.0
BX,Blackstone Group Inc,0.265,"[('DALT', 0.063), ('PFI', 0.057), ('WBIG', 0.044), ('PSP', 0.032), ('FDVV', 0.022)]",-1,0.0
BLK,BlackRock Inc,0.265,"[('SCHD', 0.041), ('DIVS', 0.031), ('IYG', 0.03), ('QUAL', 0.03), ('XLF', 0.03)]",-1,0.0
ORSTED,Orsted A/S,0.265,"[('FAN', 0.07), ('VCLN', 0.06), ('EDEN', 0.05), ('RNRG', 0.05), ('SMOG', 0.035)]",-1,0.0
EXR,Extra Space Storage Inc,0.26499999999999996,"[('NURE', 0.052), ('REZ', 0.048), ('REIT', 0.041), ('EWRE', 0.037), ('GQRE', 0.027)]",-1,0.0
MFSM21,MSCI EAFE Index Future June 21,0.264,"[('DBMF', 0.264)]",-1,0.0
PPL.TO,Pembina Pipeline Corp,0.263,"[('EINC', 0.051), ('ENFR', 0.05), ('MLPX', 0.044), ('USAI', 0.041), ('PID', 0.038)]",-1,0.0
EYLD,Cambria ETF Trust Cambria Emerg,0.262,"[('GAA', 0.103), ('GMOM', 0.088), ('TRTY', 0.071)]",-1,0.0
PGR,Progressive Corp,0.26,"[('IAK', 0.081), ('KBWP', 0.077), ('SXQG', 0.034), ('KIE', 0.021), ('ONEY', 0.02)]",1,0.0
COIN,Coinbase Global Inc Ordinary Shares - Class A,0.259,"[('VFIN', 0.059), ('IPO', 0.052), ('ARKK', 0.036), ('ARKF', 0.035), ('ARKW', 0.035)]",1,0.0
FSK,FS KKR Capital Corp,0.259,"[('BIZD', 0.111), ('KBWD', 0.044), ('PEX', 0.043), ('HYIN', 0.031), ('VPC', 0.03)]",1,0.0
GAZP,Gazprom PJSC,0.259,"[('ERUS', 0.143), ('FNDE', 0.036), ('PXH', 0.024), ('ISEM', 0.023), ('MFEM', 0.022)]",1,0.0
GM,General Motors Co,0.258,"[('CARZ', 0.077), ('FTXR', 0.04), ('PVAL', 0.036), ('SPVU', 0.029), ('VLUE', 0.027)]",1,0.0
RDSA.L,Royal Dutch Shell PLC Class A,0.257,"[('IXC', 0.046), ('FILL', 0.042), ('EWU', 0.032), ('HEWU', 0.032), ('GNR', 0.026)]",1,0.0
CRH,CRH PLC,0.255,"[('EIRL', 0.21), ('WBIL', 0.045)]",1,0.0
FINX,Global X FinTech ETF,0.254,"[('GXTG', 0.254)]",1,0.0
WEAT,Teucrium Wheat Fund ETV,0.253,"[('TAGS', 0.253)]",1,0.0
HDG,ProShares Hedge Replication ETF,0.252,"[('ALTS', 0.252)]",1,0.0
SSRM.TO,SSR Mining Inc,0.252,"[('SLVP', 0.074), ('SIL', 0.047), ('GOEX', 0.041), ('SILJ', 0.037), ('GDXJ', 0.029)]",1,0.0
ISRG,Intuitive Surgical Inc,0.251,"[('BOTZ', 0.084), ('IHI', 0.047), ('IEHS', 0.042), ('BMED', 0.027), ('ROBO', 0.018)]",1,0.0
QMOM,Alpha Architect U.S. Quantitati,0.251,"[('VMOT', 0.21), ('GAA', 0.041)]",1,0.0
CANE,Teucrium Sugar Fund ETV,0.251,"[('TAGS', 0.251)]",1,0.0
HAL,Halliburton Co,0.25,"[('OIH', 0.132), ('PXJ', 0.072), ('XES', 0.046)]",1,0.0
CORN,Teucrium Corn Fund ETV,0.25,"[('TAGS', 0.25)]",1,0.0
LRCX,Lam Research Corp,0.249,"[('PSI', 0.044), ('LYFE', 0.041), ('CFCV', 0.038), ('EGIS', 0.037), ('PTF', 0.034)]",1,0.0
TECH,Bio-Techne Corp,0.24800000000000003,"[('PBE', 0.057), ('FRTY', 0.03), ('BFTR', 0.029), ('PTH', 0.028), ('IJK', 0.017)]",0,0.0
CHKP,Check Point Software Technologies Ltd,0.248,"[('EIS', 0.073), ('ITEQ', 0.069), ('BUG', 0.054), ('ISRA', 0.052)]",0,0.0
VRIG,Invesco Variable Rate Investmen,0.248,"[('PSMC', 0.154), ('PSMM', 0.094)]",1,0.0
DXCM,DexCom Inc,0.247,"[('EDOC', 0.053), ('SNSR', 0.044), ('BFIT', 0.03), ('AIEQ', 0.027), ('HTEC', 0.019)]",1,0.0
SX1,Soybean Nov21,0.247,"[('SOYB', 0.18), ('DBA', 0.067)]",0,0.0
MSTR,MicroStrategy Inc Class A,0.24600000000000002,"[('BLOK', 0.064), ('XSMO', 0.042), ('PSCT', 0.037), ('BLCN', 0.018), ('QTUM', 0.018)]",0,0.0
TRGP,Targa Resources Corp,0.24600000000000002,"[('MLPX', 0.052), ('EINC', 0.046), ('PXI', 0.042), ('TPYP', 0.042), ('USAI', 0.042)]",0,0.0
DAL,Delta Air Lines Inc,0.246,"[('JETS', 0.1), ('CRUZ', 0.073), ('IYT', 0.04), ('OOTO', 0.033)]",0,0.0
SCCO,Southern Copper Corp,0.246,"[('EPU', 0.246)]",0,0.0
ALL,Allstate Corp,0.246,"[('KBWP', 0.078), ('IAK', 0.057), ('PKW', 0.049), ('FXO', 0.017), ('FTA', 0.01)]",0,0.0
GNR,SPDR S&P Global Natural Resourc,0.246,"[('RLY', 0.246)]",0,0.0
ESM21,E-mini S&P 500 Future June 21,0.245,"[('DBMF', 0.245)]",0,0.0
TSN,Tyson Foods Inc Class A,0.245,"[('FTXG', 0.077), ('FTRI', 0.044), ('FXG', 0.042), ('MOO', 0.04), ('GUNR', 0.021)]",0,0.0
SOYB,Teucrium Soybean Fund ETV,0.245,"[('TAGS', 0.245)]",0,0.0
GEBN,Geberit AG,0.244,"[('EBLU', 0.078), ('PIO', 0.068), ('CGW', 0.053), ('FICS', 0.023), ('PIZ', 0.022)]",0,0.0
BGB,Blackstone Strategic Credit Fund,0.24300000000000002,"[('CEFS', 0.165), ('YYY', 0.041), ('HIPS', 0.037)]",0,0.0
BBRI,Bank Rakyat Indonesia (Persero) Tbk Class B,0.243,"[('EIDO', 0.126), ('IDX', 0.079), ('ASEA', 0.038)]",0,0.0
CB,Chubb Ltd,0.243,"[('IAK', 0.111), ('KBWP', 0.086), ('DFNL', 0.046)]",0,0.0
NXPI,NXP Semiconductors NV,0.24200000000000002,"[('KARS', 0.043), ('FTXL', 0.039), ('PVAL', 0.037), ('PWC', 0.037), ('FIVG', 0.033)]",0,0.0
HYLS,First Trust Tactical High Yield,0.242,"[('MDIV', 0.192), ('LDSF', 0.05)]",0,0.0
HP,Helmerich & Payne Inc,0.241,"[('PXJ', 0.077), ('PSCE', 0.069), ('OIH', 0.048), ('XES', 0.047)]",0,0.0
HUBS,HubSpot Inc,0.24000000000000002,"[('PSJ', 0.068), ('MRAD', 0.044), ('FRTY', 0.04), ('PTF', 0.037), ('FXL', 0.017)]",0,0.0
CAT,Caterpillar Inc,0.23800000000000002,"[('XLI', 0.038), ('DUSL', 0.029), ('FIDU', 0.029), ('VIS', 0.028), ('BIBL', 0.026)]",0,0.0
OKTA,Okta Inc A,0.238,"[('CIBR', 0.063), ('BUG', 0.054), ('FDG', 0.042), ('LRNZ', 0.042), ('VCLO', 0.019)]",0,0.0
RGLD,Royal Gold Inc,0.238,"[('GOAU', 0.105), ('FXZ', 0.048), ('XME', 0.046), ('JGLD', 0.027), ('SMMV', 0.012)]",0,0.0
A,Agilent Technologies Inc,0.23700000000000004,"[('EDOC', 0.05), ('FIW', 0.048), ('GNOM', 0.041), ('DVOL', 0.031), ('FTCS', 0.023)]",0,0.0
GRMN,Garmin Ltd,0.23600000000000002,"[('SNSR', 0.063), ('IYZ', 0.054), ('QQQN', 0.03), ('DVOL', 0.028), ('FTCS', 0.023)]",0,0.0
LUV,Southwest Airlines Co,0.23600000000000002,"[('JETS', 0.098), ('CRUZ', 0.066), ('IYT', 0.041), ('OOTO', 0.031)]",0,0.0
601012,LONGi Green Energy Technology Co Ltd Class A,0.236,"[('GLCN', 0.06), ('KGRN', 0.042), ('AFTY', 0.037), ('KEJI', 0.03), ('CHIK', 0.028)]",0,0.0
KFH,Kuwait Finance House KSC,0.236,"[('KWT', 0.173), ('OBOR', 0.038), ('FM', 0.025)]",0,0.0
EDP,EDP - Energias de Portugal SA,0.236,"[('PGAL', 0.236)]",0,0.0
FAB,First Trust Multi Cap Value Alp,0.235,"[('UAE', 0.22), ('EMFM', 0.015)]",-1,0.0
SPGI,S&P Global Inc,0.23399999999999999,"[('LCG', 0.085), ('BUL', 0.051), ('LVOL', 0.024), ('ACIO', 0.018), ('RYF', 0.017)]",-1,0.0
AGNC,AGNC Investment Corp,0.23399999999999999,"[('REM', 0.111), ('MORT', 0.089), ('AUSF', 0.02), ('MDIV', 0.014)]",-1,0.0
XLNX,Xilinx Inc,0.233,"[('MNA', 0.069), ('XSD', 0.028), ('MRGR', 0.027), ('QTEC', 0.026), ('GVIP', 0.021)]",-1,0.0
BIL,SPDR Bloomberg 1-3 Month T-Bill,0.23299999999999998,"[('CPI', 0.189), ('FISR', 0.044)]",-1,0.0
EA,Electronic Arts Inc,0.23100000000000004,"[('HERO', 0.062), ('PSJ', 0.05), ('JHCS', 0.04), ('NERD', 0.037), ('IEME', 0.035)]",-1,0.0
XPEV,XPeng Inc ADR,0.231,"[('KGRN', 0.09), ('QCLN', 0.049), ('IPO', 0.031), ('SMOG', 0.031), ('ERTH', 0.03)]",-1,0.0
SCHW,Charles Schwab Corp,0.23099999999999998,"[('IAI', 0.041), ('ACSI', 0.039), ('EQRR', 0.032), ('IYG', 0.027), ('XLF', 0.027)]",-1,0.0
GRWG,GrowGeneration Corp,0.23,"[('MJ', 0.092), ('THCX', 0.055), ('FTXG', 0.045), ('TOKE', 0.038)]",-1,0.0
POLY,Polymetal International PLC,0.23,"[('SIL', 0.121), ('RSX', 0.042), ('RING', 0.035), ('XTL', 0.032)]",-1,0.0
CTLT,Catalent Inc,0.22999999999999998,"[('PBE', 0.061), ('IHE', 0.049), ('XPH', 0.046), ('FTXH', 0.041), ('PILL', 0.028)]",-1,0.0
GE,General Electric Co,0.22999999999999998,"[('FMIL', 0.053), ('XLI', 0.038), ('FIDU', 0.029), ('DUSL', 0.028), ('VIS', 0.028)]",-1,0.0
01211,BYD Co Ltd Class H,0.22899999999999998,"[('KGRN', 0.094), ('LIT', 0.052), ('CARZ', 0.05), ('CHIQ', 0.033)]",-1,0.0
WM,Waste Management Inc,0.22800000000000004,"[('EVX', 0.099), ('CCOR', 0.026), ('AUSF', 0.016), ('TPHD', 0.015), ('USMV', 0.015)]",-1,0.0
IIPR,Innovative Industrial Properties Inc Registered Shs,0.228,"[('TOKE', 0.065), ('INDS', 0.046), ('NETL', 0.042), ('XSMO', 0.025), ('PSCF', 0.021)]",-2,0.0
TDOC,Teladoc Health Inc,0.22799999999999998,"[('ARKG', 0.069), ('ARKK', 0.058), ('ARKW', 0.045), ('IHF', 0.03), ('BTEC', 0.026)]",-2,0.0
OMFL,Invesco Exchange-Traded Self-In,0.22799999999999998,"[('PSMG', 0.096), ('PSMB', 0.076), ('PSMM', 0.056)]",-2,0.0
035420.KS,NAVER Corp,0.22700000000000004,"[('EWEB', 0.062), ('EWY', 0.047), ('FDNI', 0.034), ('KEMQ', 0.032), ('AIA', 0.017)]",-2,0.0
BILL,Bill.com Holdings Inc Ordinary Shares,0.227,"[('FINX', 0.055), ('FDG', 0.05), ('PTF', 0.044), ('BFTR', 0.031), ('WCLD', 0.021)]",-2,0.0
FVRR,Fiverr International Ltd,0.22699999999999998,"[('ERSX', 0.057), ('ITEQ', 0.052), ('EIS', 0.034), ('ISRA', 0.033), ('GIGE', 0.026)]",-2,0.0
ABNB,Airbnb Inc Ordinary Shares - Class A,0.22500000000000003,"[('AWAY', 0.05), ('IPO', 0.044), ('QQQN', 0.044), ('OOTO', 0.04), ('GIGE', 0.031)]",-1,0.0
SWKS,Skyworks Solutions Inc,0.225,"[('SNSR', 0.064), ('MOTO', 0.032), ('QTEC', 0.027), ('XSD', 0.027), ('GBGR', 0.019)]",-1,0.0
8035,Tokyo Electron Ltd,0.22400000000000003,"[('IPKW', 0.048), ('DNL', 0.03), ('DXJ', 0.025), ('EWJ', 0.016), ('GSJY', 0.016)]",-1,0.0
IFF,International Flavors & Fragrances Inc,0.22400000000000003,"[('IYM', 0.045), ('XLB', 0.04), ('RTM', 0.038), ('FMAT', 0.03), ('VAW', 0.03)]",-1,0.0
STWD,Starwood Property Trust Inc,0.224,"[('REM', 0.096), ('MORT', 0.077), ('DDIV', 0.051)]",-1,0.0
TIP,iShares TIPS Bond ETF,0.224,"[('FAIL', 0.224)]",-1,0.0
02331,Li Ning Co Ltd,0.22299999999999998,"[('KBUY', 0.057), ('BFIT', 0.046), ('CHIQ', 0.036), ('EMGF', 0.03), ('PIE', 0.029)]",-2,0.0
GME,GameStop Corp Class A,0.2220000000000001,"[('FTXD', 0.056), ('SFYF', 0.035), ('SLY', 0.011), ('SLYG', 0.011), ('SLYV', 0.011)]",-2,0.0
CIM,Chimera Investment Corp,0.22100000000000003,"[('MORT', 0.05), ('REM', 0.047), ('SRET', 0.043), ('KBWD', 0.039), ('ROOF', 0.026)]",-2,0.0
AMXL.MX,America Movil SAB de CV Class L,0.22000000000000003,"[('EWW', 0.163), ('ILF', 0.044), ('ROAM', 0.013)]",-2,0.0
WCOG.IR,WisdomTree Enhanced Cmdty ETF USD,0.22,"[('GCC', 0.22)]",-2,0.0
APTV,Aptiv PLC,0.21900000000000003,"[('GRID', 0.073), ('KARS', 0.049), ('MID', 0.046), ('FPXE', 0.028), ('VOT', 0.012)]",-2,0.0
CMG,Chipotle Mexican Grill Inc,0.219,"[('LYFE', 0.049), ('EGIS', 0.044), ('MID', 0.042), ('PFUT', 0.023), ('RCD', 0.018)]",-2,0.0
ODFL,Old Dominion Freight Line Inc Ordinary Shares,0.21899999999999997,"[('LCG', 0.046), ('IYT', 0.04), ('PRN', 0.037), ('QQQN', 0.03), ('XTN', 0.026)]",-2,0.0
RBLX,Roblox Corp Ordinary Shares - Class A,0.218,"[('LRNZ', 0.048), ('PSJ', 0.046), ('ESPO', 0.044), ('IPO', 0.034), ('PWC', 0.034)]",-2,0.0
ABI,Anheuser-Busch InBev SA/NV,0.217,"[('EWK', 0.217)]",-2,0.0
AVGOP,Broadcom Inc Broadcom Inc 8 % Mandatory Convertible Preferred Stock Ser A,0.216,"[('PFXF', 0.063), ('SPFF', 0.054), ('PFFD', 0.032), ('PFF', 0.025), ('FCVT', 0.023)]",-2,0.0
VNA.DE,Vonovia SE,0.216,"[('DRW', 0.052), ('IFGL', 0.046), ('WPS', 0.038), ('VNQI', 0.031), ('HAUZ', 0.029)]",-2,0.0
EMLC,VanEck J. P. Morgan EM Local Cu,0.216,"[('FAIL', 0.137), ('MCRO', 0.044), ('TRTY', 0.035)]",-2,0.0
EFA,iShares MSCI EAFE ETF,0.21599999999999997,"[('VEGA', 0.172), ('AGOX', 0.044)]",-2,0.0
CARR,Carrier Global Corp Ordinary Shares,0.21500000000000005,"[('CSD', 0.081), ('XHB', 0.037), ('SIMS', 0.031), ('ASPY', 0.024), ('RGI', 0.014)]",-2,0.0
JPST,JPMorgan Ultra-Short Income ETF,0.215,"[('VSPY', 0.215)]",-2,0.0
EL,The Estee Lauder Companies Inc Class A,0.21400000000000002,"[('PSL', 0.053), ('XLP', 0.041), ('RHS', 0.034), ('FSTA', 0.031), ('VDC', 0.031)]",-2,0.0
ETSY,Etsy Inc,0.214,"[('BUL', 0.04), ('STNC', 0.035), ('XWEB', 0.025), ('ONLN', 0.024), ('RPG', 0.024)]",-2,0.0
SAN.BC,Banco Santander SA,0.21200000000000002,"[('EWP', 0.159), ('EUFN', 0.037), ('FNDF', 0.009), ('MFDX', 0.007)]",-2,0.0
PRX,Prosus NV Ordinary Shares - Class N,0.21,"[('EWN', 0.061), ('PSP', 0.052), ('FPXE', 0.049), ('FDNI', 0.048)]",-2,0.0
CALF,Pacer US Small Cap Cash Cows 10,0.21,"[('HERD', 0.21)]",-2,0.0
DD,DuPont de Nemours Inc,0.20900000000000002,"[('ABEQ', 0.05), ('IYM', 0.048), ('XLB', 0.044), ('VAW', 0.034), ('FMAT', 0.033)]",-2,0.0
AD,Koninklijke Ahold Delhaize NV,0.20900000000000002,"[('EWN', 0.043), ('HEDJ', 0.035), ('LVHI', 0.025), ('ICOW', 0.02), ('IDOG', 0.02)]",-2,0.0
KSU,Kansas City Southern,0.209,"[('TPOR', 0.09), ('MNA', 0.043), ('IYT', 0.038), ('PAVE', 0.03), ('ULVM', 0.008)]",-2,0.0
8306,Mitsubishi UFJ Financial Group Inc,0.20800000000000002,"[('DXJ', 0.046), ('EWJV', 0.033), ('JPN', 0.018), ('JPXN', 0.018), ('EWJ', 0.017)]",-2,0.0
VNQ,Vanguard Real Estate ETF,0.208,"[('RAAX', 0.148), ('QPT', 0.033), ('ARMR', 0.027)]",-2,0.0
ICICIBANK.,ICICI Bank Ltd,0.208,"[('INDY', 0.069), ('INDA', 0.055), ('IXSE', 0.053), ('EPI', 0.031)]",-2,0.0
QVAL,Alpha Architect U.S. Quantitati,0.208,"[('VMOT', 0.208)]",-2,0.0
WTRG,Essential Utilities Inc,0.20700000000000002,"[('AQWA', 0.074), ('CGW', 0.043), ('FIW', 0.039), ('EBLU', 0.038), ('PAMC', 0.013)]",-2,0.0
GIS,General Mills Inc,0.207,"[('FTXG', 0.075), ('PBJ', 0.046), ('VSL', 0.039), ('IECS', 0.029), ('ONEY', 0.012)]",-1,0.0
NFTY,First Trust India Nifty 50 Equa,0.207,"[('IFV', 0.207)]",-1,0.0
MCO,Moody's Corporation,0.20600000000000004,"[('LCG', 0.048), ('CWS', 0.046), ('DEMZ', 0.032), ('STNC', 0.031), ('RYF', 0.017)]",-1,0.0
02020,ANTA Sports Products Ltd,0.206,"[('KBUY', 0.05), ('DIVS', 0.046), ('BFIT', 0.037), ('CHIQ', 0.034), ('PIE', 0.025)]",-1,0.0
ANET,Arista Networks Inc,0.206,"[('IGN', 0.089), ('IYZ', 0.045), ('SKYY', 0.036), ('SKYU', 0.017), ('CLRG', 0.011)]",-1,0.0
BAP,Credicorp Ltd,0.206,"[('EPU', 0.206)]",-1,0.0
LKOH,PJSC Lukoil,0.206,"[('ERUS', 0.117), ('FNDE', 0.03), ('SDEM', 0.024), ('MFEM', 0.015), ('FLQE', 0.011)]",-1,0.0
PTLC,Pacer Fund Trust Pacer Trendpil,0.206,"[('TRND', 0.206)]",-1,0.0
USFR,WisdomTree Floating Rate Treasu,0.20500000000000002,"[('GCC', 0.046), ('CEW', 0.045), ('CYB', 0.042), ('USDU', 0.042), ('WTMF', 0.03)]",-1,0.0
ISA,Interconexion Electrica SA ESP,0.20500000000000002,"[('GXG', 0.106), ('ICOL', 0.099)]",-1,0.0
BUL,Pacer US Cash Cows Growth ETF,0.205,"[('HERD', 0.205)]",-1,0.0
BICK,First Trust BICK Index Fund,0.205,"[('IFV', 0.205)]",-1,0.0
BNTX.DE,BioNTech SE ADR,0.20400000000000001,"[('AADR', 0.046), ('FBT', 0.045), ('IBB', 0.043), ('FPXE', 0.029), ('FPXI', 0.026)]",-1,0.0
ADS.DE,adidas AG,0.204,"[('DAX', 0.047), ('EWG', 0.044), ('DBGR', 0.042), ('HEWG', 0.041), ('BFIT', 0.03)]",-1,0.0
RSG,Republic Services Inc,0.20300000000000007,"[('EVX', 0.1), ('CZA', 0.019), ('AUSF', 0.016), ('VFMV', 0.016), ('LGLV', 0.015)]",-1,0.0
KL.TO,Kirkland Lake Gold Ltd,0.202,"[('SGDM', 0.056), ('RING', 0.046), ('GOEX', 0.043), ('GDX', 0.035), ('ISVL', 0.015)]",-1,0.0
CRON.TO,Cronos Group Inc,0.202,"[('POTX', 0.092), ('MJ', 0.061), ('THCX', 0.049)]",-1,0.0
EEMV,iShares MSCI Emerging Markets M,0.202,"[('OVF', 0.202)]",-1,0.0
PTNQ,Pacer Trendpilot 100 ETF,0.202,"[('TRND', 0.202)]",-1,0.0
HPQ,HP Inc,0.20199999999999999,"[('PKW', 0.043), ('PWC', 0.033), ('TDIV', 0.024), ('COWZ', 0.02), ('ONEY', 0.019)]",-1,0.0
DRE,Duke Realty Corp,0.20099999999999998,"[('INDS', 0.149), ('FPRO', 0.052)]",-1,0.0
OMCL,Omnicell Inc,0.20000000000000004,"[('PSCH', 0.054), ('EDOC', 0.045), ('XSMO', 0.021), ('IJT', 0.013), ('SLYG', 0.013)]",-1,0.0
FERG,Ferguson PLC,0.2,"[('PIO', 0.075), ('EBLU', 0.073), ('DINT', 0.052)]",-1,0.0
PTIN,Pacer Trendpilot International ,0.2,"[('TRND', 0.2)]",-1,0.0
PSXP,Phillips 66 Partners LP,0.199,"[('AMZA', 0.069), ('AMLP', 0.066), ('MLPA', 0.05), ('VRAI', 0.014)]",-1,0.0
IEMG,iShares Core MSCI Emerging Mark,0.199,"[('FFSG', 0.092), ('AOR', 0.069), ('MCRO', 0.038)]",-1,0.0
PANW,Palo Alto Networks Inc,0.199,"[('BUG', 0.06), ('MID', 0.044), ('CIBR', 0.034), ('GVIP', 0.025), ('HACK', 0.024)]",-1,0.0
BG,Bunge Ltd,0.198,"[('FTXG', 0.074), ('EWO', 0.043), ('FXG', 0.041), ('PSL', 0.034), ('DFAT', 0.006)]",-1,0.0
TDY,Teledyne Technologies Inc,0.198,"[('ITA', 0.05), ('ROKT', 0.038), ('XAR', 0.037), ('DFEN', 0.034), ('PDP', 0.024)]",-1,0.0
COWZ,Pacer US Cash Cows 100 ETF,0.198,"[('HERD', 0.198)]",-1,0.0
FNI,First Trust Chindia ETF,0.198,"[('IFV', 0.198)]",-1,0.0
LH,Laboratory Corp of America Holdings,0.19600000000000004,"[('EDOC', 0.049), ('IHF', 0.044), ('FTCS', 0.021), ('FXH', 0.02), ('XHS', 0.02)]",-1,0.0
7974,Nintendo Co Ltd,0.196,"[('ESPO', 0.056), ('HERO', 0.056), ('DXJ', 0.026), ('BBJP', 0.015), ('DBJP', 0.015)]",-1,0.0
UBU21,Ultra US Treasury Bond Future Sept 21,0.196,"[('IGHG', 0.157), ('GTO', 0.039)]",-1,0.0
PTMC,Pacer Trendpilot US Mid Cap ETF,0.196,"[('TRND', 0.196)]",-1,0.0
DGE.L,Diageo PLC,0.195,"[('EWU', 0.045), ('HEWU', 0.045), ('DIVS', 0.03), ('KXI', 0.03), ('RFEU', 0.019)]",-1,0.0
WINZ21.L,Mini Ibovespa Future Dec 21,0.195,"[('DBE', 0.121), ('DBC', 0.074)]",-1,0.0
LHX,L3Harris Technologies Inc,0.195,"[('PPA', 0.049), ('ITA', 0.048), ('ROKT', 0.038), ('DFEN', 0.034), ('MBOX', 0.026)]",-1,0.0
CNR.TO,Canadian National Railway Co,0.195,"[('INFR', 0.046), ('HEWC', 0.043), ('EWC', 0.039), ('NFRA', 0.039), ('DNL', 0.028)]",-1,0.0
ICOW,Pacer Developed Markets Interna,0.195,"[('HERD', 0.195)]",0,0.0
FSZ,First Trust Switzerland AlphaDE,0.195,"[('IFV', 0.195)]",0,0.0
TQQQ,ProShares UltraPro QQQ,0.195,"[('QQH', 0.195)]",0,0.0
PTBD,Pacer Trendpilot US Bond ETF,0.195,"[('TRND', 0.195)]",0,0.0
NEP,NextEra Energy Partners LP,0.194,"[('ECLN', 0.079), ('EMLP', 0.068), ('ACES', 0.047)]",0,0.0
FGM,First Trust Germany AlphaDEX Fu,0.194,"[('IFV', 0.194)]",0,0.0
IDEV,iShares Core MSCI International,0.193,"[('AOR', 0.193)]",0,0.0
AXON,Axon Enterprise Inc,0.193,"[('XAR', 0.042), ('PPA', 0.04), ('BFTR', 0.034), ('XMMO', 0.027), ('RFG', 0.024)]",0,0.0
JGBLU21,10 Year Japanese Government Bond Future Sept 21,0.193,"[('KMLM', 0.193)]",0,0.0
F,Ford Motor Co,0.19299999999999998,"[('FTXR', 0.041), ('CARZ', 0.04), ('NVQ', 0.03), ('RPV', 0.021), ('VLUE', 0.021)]",0,0.0
PPG,PPG Industries Inc,0.19299999999999998,"[('IYM', 0.047), ('XLB', 0.043), ('FMAT', 0.032), ('VAW', 0.032), ('YLDE', 0.029)]",0,0.0
DVN,Devon Energy Corp,0.192,"[('RYE', 0.053), ('FCG', 0.043), ('IEO', 0.041), ('PXI', 0.041), ('GUSH', 0.014)]",0,0.0
GCOW,Pacer Global Cash Cows Dividend,0.191,"[('HERD', 0.191)]",0,0.0
NVCR,NovoCure Ltd,0.191,"[('ITEQ', 0.075), ('NIFE', 0.058), ('ISRA', 0.054), ('SCHA', 0.004)]",0,0.0
CL,Colgate-Palmolive Co,0.19000000000000003,"[('XLP', 0.038), ('VDC', 0.029), ('FSTA', 0.028), ('LVHD', 0.025), ('HUSV', 0.024)]",0,0.0
WY,Weyerhaeuser Co,0.19,"[('WOOD', 0.076), ('CUT', 0.047), ('EWRE', 0.035), ('GQRE', 0.032)]",0,0.0
SMDY,Syntax Stratified MidCap ETF,0.19,"[('SYUS', 0.1), ('SHUS', 0.09)]",0,0.0
NVR,NVR Inc,0.18900000000000003,"[('ITB', 0.083), ('NAIL', 0.051), ('XHB', 0.038), ('RCD', 0.017)]",0,0.0
PLUG,Plug Power Inc,0.189,"[('QCLN', 0.058), ('ACES', 0.05), ('CTEC', 0.04), ('VCLN', 0.037), ('SCHA', 0.004)]",0,0.0
HSY,The Hershey Co,0.189,"[('CWS', 0.042), ('FTXG', 0.042), ('ACSI', 0.038), ('RHS', 0.032), ('HUSV', 0.02)]",0,0.0
UTHR,United Therapeutics Corp,0.189,"[('FTXH', 0.076), ('FBT', 0.037), ('GLRY', 0.029), ('GVIP', 0.021), ('SMMV', 0.012)]",0,0.0
EWW,iShares Inc iShares MSCI Mexico,0.189,"[('MEXX', 0.189)]",0,0.0
VTR,Ventas Inc,0.188,"[('REIT', 0.071), ('REZ', 0.047), ('EWRE', 0.035), ('FPRO', 0.035)]",0,0.0
EQT,EQT AB Ordinary Shares,0.188,"[('FXN', 0.051), ('IPOS', 0.05), ('PSP', 0.045), ('FPXI', 0.025), ('FEP', 0.009)]",0,0.0
BGNE,BeiGene Ltd ADR,0.18700000000000003,"[('CHB', 0.082), ('CHIH', 0.067), ('KURE', 0.038)]",0,0.0
FRC,First Republic Bank,0.18700000000000003,"[('IAT', 0.059), ('KBWB', 0.043), ('FTXO', 0.042), ('PFI', 0.027), ('KRE', 0.016)]",0,0.0
U11.SI,United Overseas Bank Ltd,0.187,"[('EWS', 0.109), ('ASEA', 0.065), ('HDMV', 0.013)]",0,0.0
ANTM,Anthem Inc,0.186,"[('IHF', 0.096), ('SPVU', 0.027), ('JHMH', 0.022), ('LRGF', 0.02), ('ACWF', 0.014)]",0,0.0
HON22,NY Harbor ULSD Future June 22,0.186,"[('DBE', 0.115), ('DBC', 0.071)]",0,0.0
GMG.AX,Goodman Group,0.186,"[('RWX', 0.046), ('WPS', 0.029), ('GQRE', 0.026), ('DRW', 0.024), ('HAUZ', 0.022)]",0,0.0
WORK,Slack Technologies Inc Class A,0.186,"[('MNA', 0.063), ('MARB', 0.061), ('EDUT', 0.057), ('SCHM', 0.005)]",0,0.0
