Bigram,Name,NumAppearances,Holders,DiffEntries,DiffValue
"('CLR', 'XEC')","('Continental Resources Inc', 'Cimarex Energy Co')",1,"[('XOP', 0.053)]",New,New+1
"('AR', 'XEC')","('Antero Resources Corp', 'Cimarex Energy Co')",1,"[('XOP', 0.053)]",New,New+1
"('FANG', 'XEC')","('Diamondback Energy Inc', 'Cimarex Energy Co')",1,"[('XOP', 0.053)]",New,New+1
"('COP', 'XEC')","('ConocoPhillips', 'Cimarex Energy Co')",1,"[('XOP', 0.052)]",New,New+1
"('MRO', 'XEC')","('Marathon Oil Corp', 'Cimarex Energy Co')",1,"[('XOP', 0.052)]",New,New+1
"('OXY', 'XEC')","('Occidental Petroleum Corp', 'Cimarex Energy Co')",1,"[('XOP', 0.054)]",New,New+1
"('SM', 'XEC')","('SM Energy Co', 'Cimarex Energy Co')",1,"[('XOP', 0.055)]",New,New+1
"('XEC', 'XOM')","('Cimarex Energy Co', 'Exxon Mobil Corp')",1,"[('XOP', 0.052)]",New,New+1
"('CLR', 'FANG')","('Continental Resources Inc', 'Diamondback Energy Inc')",1,"[('XOP', 0.055)]",New,New+1
"('CLR', 'OXY')","('Continental Resources Inc', 'Occidental Petroleum Corp')",1,"[('XOP', 0.056)]",New,New+1
"('CLR', 'SM')","('Continental Resources Inc', 'SM Energy Co')",1,"[('XOP', 0.056)]",New,New+1
"('CLR', 'XOM')","('Continental Resources Inc', 'Exxon Mobil Corp')",1,"[('XOP', 0.053)]",New,New+1
"('AR', 'MRO')","('Antero Resources Corp', 'Marathon Oil Corp')",1,"[('XOP', 0.053)]",New,New+1
"('AR', 'OXY')","('Antero Resources Corp', 'Occidental Petroleum Corp')",1,"[('XOP', 0.055)]",New,New+1
"('AR', 'XOM')","('Antero Resources Corp', 'Exxon Mobil Corp')",1,"[('XOP', 0.053)]",New,New+1
"('FANG', 'XOM')","('Diamondback Energy Inc', 'Exxon Mobil Corp')",1,"[('XOP', 0.053)]",New,New+1
"('OXY', 'SM')","('Occidental Petroleum Corp', 'SM Energy Co')",1,"[('XOP', 0.057)]",New,New+1
"('OXY', 'XOM')","('Occidental Petroleum Corp', 'Exxon Mobil Corp')",1,"[('XOP', 0.054)]",New,New+1
