Symbol,NumAppearances
NVDA,4
AMZN,3
FB,3
TSLA,3
GOOGL,3
AAPL,2
MSFT,2
GOOG,2
ASML,2
QCOM,2
AMD,2
INTC,2
TXN,2
AVGO,2
BRK.B,1
JPM,1
HD,1
NKE,1
MCD,1
LOW,1
SBUX,1
TGT,1
BKNG,1
TJX,1
TSM.TW,1
MU,1
AMAT,1
MRVL,1
KLAC,1
ADI,1
