Symbol,Name,SumWeights,Holders,DiffEntries,DiffValue
SIGN,SIG Combibloc Group AG Ordinary Shares,0.052,"[('FSZ', 0.044), ('IEUS', 0.005), ('HSCZ', 0.003)]",42,0.0
EMBRAC B,Embracer Group AB,0.052,"[('HERO', 0.052)]",42,0.0
PSK.TO,PrairieSky Royalty Ltd,0.052,"[('INFL', 0.052)]",42,0.0
TRG,TRG Pakistan Ltd,0.052,"[('PAK', 0.052)]",42,0.0
CWEB,Direxion Daily CSI China Intern,0.052,"[('POTX', 0.052)]",42,0.0
BGL.AX,Bellevue Gold Ltd,0.052,"[('SGDJ', 0.052)]",42,0.0
ST,Sensata Technologies Holding PLC,0.052,"[('SNSR', 0.052)]",42,0.0
STZ,Constellation Brands Inc A,0.052,"[('TOKE', 0.052)]",42,0.0
GNLN,Greenlane Holdings Inc,0.052,"[('TOKE', 0.052)]",42,0.0
AMN,AMN Healthcare Services Inc,0.05199999999999999,"[('PSCH', 0.036), ('SENT', 0.011), ('ETHO', 0.005)]",42,0.0
AA,Alcoa Corp,0.051000000000000004,"[('PYZ', 0.039), ('AVUV', 0.008), ('ISCV', 0.004)]",42,0.0
02359,Wuxi AppTec Co Ltd,0.051000000000000004,"[('CHIH', 0.033), ('BMED', 0.018)]",42,0.0
ELAN,Elanco Animal Health Inc,0.051000000000000004,"[('PILL', 0.029), ('BTEC', 0.022)]",42,0.0
RHHBY,Roche Holding AG ADR,0.051000000000000004,"[('DSTX', 0.035), ('PTIN', 0.016)]",42,0.0
8454.TW,momo.com Inc,0.051000000000000004,"[('KEMQ', 0.035), ('FEM', 0.016)]",42,0.0
CVAC.DE,CureVac NV Ordinary Shares,0.048,"[('GERM', 0.048)]",42,0.0
DSVXX,Dreyfus Instl Preferred Govt MMkt Instl,0.048,"[('GRES', 0.048)]",42,0.0
MRK.DE,Merck KGaA,0.048,"[('IDNA', 0.04), ('RODM', 0.008)]",42,0.0
APTS,Preferred Apartment Communities Inc,0.044,"[('KBWY', 0.044)]",42,0.0
600690,Haier Smart Home Co Ltd,0.044,"[('KFYP', 0.044)]",42,0.0
000100,TCL Technology Group Corp,0.044,"[('KFYP', 0.044)]",42,0.0
CMPC,Empresas CMPC SA,0.042,"[('ECH', 0.042)]",42,0.0
TNDM,Tandem Diabetes Care Inc,0.042,"[('EDOC', 0.042)]",42,0.0
DLG.L,Dialog Semiconductor PLC,0.042,"[('EWGS', 0.034), ('ISCF', 0.008)]",42,0.0
ORA.PA,Orange SA,0.042,"[('FDD', 0.042)]",42,0.0
TLEVISACPO,Grupo Televisa SAB,0.042,"[('FLMX', 0.042)]",42,0.0
WIP,SPDR FTSE International Governm,0.038,"[('RLY', 0.038)]",42,0.0
EA-R,Energy Absolute PCL ADR,0.038,"[('RNRG', 0.038)]",42,0.0
HR.UN.TO,H&R Real Estate Investment Trust,0.038,"[('SRET', 0.038)]",42,0.0
BDMS-R,Bangkok Dusit Medical Services PCL DR,0.038,"[('THD', 0.038)]",42,0.0
WTMF,WisdomTree Managed Futures Stra,0.038,"[('TRTY', 0.038)]",42,0.0
MELI,MercadoLibre Inc,0.038,"[('VFIN', 0.038)]",42,0.0
06823.HK,HKT Trust and HKT Ltd,0.037000000000000005,"[('EFAS', 0.021), ('IDHD', 0.016)]",42,0.0
TELIA,Telia Company AB,0.037000000000000005,"[('IDOG', 0.021), ('IDHD', 0.016)]",42,0.0
KAMBI,Kambi Group PLC B,0.037,"[('BETZ', 0.037)]",42,0.0
AVLR,Avalara Inc,0.037,"[('BFTR', 0.031), ('XSW', 0.006)]",42,0.0
4819,Digital Garage Inc,0.037,"[('BLOK', 0.037)]",42,0.0
VYNE,VYNE Therapeutics Inc,0.037,"[('CBTG', 0.037)]",42,0.0
00241,Alibaba Health Information Technology Ltd,0.037,"[('CHIH', 0.037)]",42,0.0
PALL,Aberdeen Standard Physical Pall,0.037,"[('DALT', 0.037)]",42,0.0
BLL,Ball Corp,0.037,"[('RTM', 0.037)]",42,0.0
DPM.TO,Dundee Precious Metals Inc,0.037,"[('SGDJ', 0.037)]",42,0.0
LITE,Lumentum Holdings Inc,0.037,"[('XTL', 0.03), ('SMDY', 0.007)]",42,0.0
REG,Regency Centers Corp,0.037,"[('SPDV', 0.022), ('SPYD', 0.015)]",42,0.0
TUPRS,Tupras-Turkiye Petrol Rafineleri AS,0.037,"[('TUR', 0.037)]",42,0.0
MRCY,Mercury Systems Inc,0.037,"[('XAR', 0.037)]",42,0.0
EVR,Evercore Inc A,0.036000000000000004,"[('STLV', 0.023), ('PSC', 0.007), ('ISMD', 0.006)]",42,0.0
DHER.DE,Delivery Hero SE,0.036000000000000004,"[('XBUY', 0.019), ('OGIG', 0.017)]",42,0.0
DLB,Dolby Laboratories Inc,0.036000000000000004,"[('OUSM', 0.024), ('USMF', 0.012)]",42,0.0
1928,Sekisui House Ltd,0.034,"[('IDOG', 0.021), ('QINT', 0.013)]",42,0.0
KOZAL,Koza Altin Izletmeleri AS,0.034,"[('JGLD', 0.034)]",42,0.0
002008,Han's Laser Technology Industry Group Co Ltd,0.034,"[('KEJI', 0.034)]",42,0.0
688396,China Resources Microelectronics Ltd Class A,0.034,"[('KSTR', 0.034)]",42,0.0
NTIC,Northern Technologies International Corp,0.034,"[('MGMT', 0.034)]",42,0.0
EPRPE,EPR Properties 9.00% Series E cumulative convertible preferred shares liqui,0.034,"[('PFFA', 0.034)]",42,0.0
601919,COSCO SHIPPING Holdings Co Ltd,0.034,"[('RAYC', 0.034)]",42,0.0
LANC,Lancaster Colony Corp,0.034,"[('REGL', 0.019), ('XMLV', 0.015)]",42,0.0
AZUL4.SA,Azul SA Participating Preferred,0.03,"[('EWZS', 0.03)]",42,0.0
SOON,Sonova Holding AG,0.03,"[('FICS', 0.026), ('JPIN', 0.004)]",42,0.0
WOW.AX,Woolworths Group Ltd,0.03,"[('FLAU', 0.03)]",42,0.0
EN.PA,Bouygues,0.03,"[('FLM', 0.03)]",42,0.0
NLMK,Novolipetsk Steel PJSC,0.03,"[('FLRU', 0.03)]",42,0.0
LGF.B,Lions Gate Entertainment Corp B,0.03,"[('FOVL', 0.03)]",42,0.0
USFD,US Foods Holding Corp,0.03,"[('FRTY', 0.03)]",42,0.0
KNBE,KnowBe4 Inc Ordinary Shares - Class A,0.03,"[('HACK', 0.03)]",42,0.0
INVZ,Innoviz Technologies Ltd,0.03,"[('HAIL', 0.015), ('SPXZ', 0.015)]",42,0.0
MFA,MFA Financial Inc,0.03,"[('HYIN', 0.03)]",42,0.0
PTY,PIMCO Corporate & Income Opps,0.03,"[('HYIN', 0.03)]",42,0.0
THG.L,THG PLC Ordinary Share,0.03,"[('IPOS', 0.03)]",42,0.0
FDJ.PA,La Francaise Des Jeux SA Ordinary Shares,0.03,"[('IPOS', 0.03)]",42,0.0
ALK,Alaska Air Group Inc,0.03,"[('JETS', 0.03)]",42,0.0
SNCY,Sun Country Airlines Holdings Inc,0.03,"[('JETS', 0.03)]",42,0.0
PPD,PPD Inc Ordinary Shares,0.03,"[('JSMD', 0.03)]",42,0.0
SWI,SolarWinds Corp Ordinary Shares,0.03,"[('JSML', 0.03)]",42,0.0
HUMANSOFT,HumanSoft Holding Co KSCC,0.03,"[('KWT', 0.03)]",42,0.0
LKFN,Lakeland Financial Corp,0.03,"[('OSCV', 0.018), ('SMDV', 0.012)]",42,0.0
NSPA,NuStar Energy LP A,0.03,"[('PFFA', 0.03)]",42,0.0
AEIS,Advanced Energy Industries Inc,0.03,"[('PSCT', 0.03)]",42,0.0
002254,Yantai Tayho Advanced Materials Co Ltd,0.03,"[('RAYC', 0.03)]",42,0.0
DOC,Physicians Realty Trust,0.03,"[('ROOF', 0.03)]",42,0.0
AWF,AllianceBernstein Glb High Inc,0.03,"[('SDEF', 0.03)]",42,0.0
IDA,Idacorp Inc,0.03,"[('WWOW', 0.024), ('SMLV', 0.006)]",42,0.0
NVT.L,nVent Electric PLC,0.03,"[('VNMC', 0.03)]",42,0.0
SKX,Skechers USA Inc,0.03,"[('VNMC', 0.03)]",42,0.0
FSP,Franklin Street Properties Corp,0.03,"[('XSHD', 0.03)]",42,0.0
QSR.TO,Restaurant Brands International Inc,0.029,"[('ACTV', 0.029)]",42,0.0
INVA,Innoviva Inc,0.029,"[('ACTV', 0.029)]",42,0.0
2383.TW,Elite Material Co Ltd,0.029,"[('ADIV', 0.029)]",42,0.0
WBT,Welbilt Inc,0.029,"[('ARB', 0.029)]",42,0.0
06110,Topsports International Holdings Ltd,0.029,"[('BFIT', 0.029)]",42,0.0
PHR,Phreesia Inc,0.029,"[('BFTR', 0.029)]",42,0.0
DSCT,Israel Discount Bank Ltd Class A,0.029,"[('EIS', 0.029)]",42,0.0
PRU.L,Prudential PLC,0.029,"[('EUFN', 0.029)]",42,0.0
PRIO3.SA,Petro Rio SA,0.029,"[('EWZS', 0.029)]",42,0.0
ENEV3.SA,Eneva SA,0.029,"[('EWZS', 0.029)]",42,0.0
LWSA3.SA,Locaweb Servicos de Internet SA Ordinary Shares,0.029,"[('EWZS', 0.029)]",42,0.0
SKA B,Skanska AB Class B,0.029,"[('FLM', 0.029)]",42,0.0
SOL.JO,Sasol Ltd,0.029,"[('FLZA', 0.029)]",42,0.0
LGF.A,Lions Gate Entertainment Corp,0.029,"[('FOVL', 0.029)]",42,0.0
VNO,Vornado Realty Trust,0.029,"[('GBLD', 0.029)]",42,0.0
C38U.SI,CapitaLand Integrated Commercial Trust,0.029,"[('GBLD', 0.029)]",42,0.0
LE,Lands' End Inc,0.029,"[('IBUY', 0.029)]",42,0.0
TMV.DE,TeamViewer AG Bearer Shares,0.029,"[('IPOS', 0.029)]",42,0.0
ALGT,Allegiant Travel Co,0.029,"[('JETS', 0.029)]",42,0.0
JBLU,JetBlue Airways Corp,0.029,"[('JETS', 0.029)]",42,0.0
NIND,National Industries Group Holding SAK,0.029,"[('KWT', 0.029)]",42,0.0
CSU.TO,Constellation Software Inc,0.029,"[('PIZ', 0.029)]",42,0.0
600809,Shanxi Xinghuacun Fen Wine Factory Co Ltd,0.029,"[('RAYC', 0.029)]",42,0.0
2356.TW,Inventec Corp,0.029,"[('RNEM', 0.029)]",42,0.0
APLS,Apellis Pharmaceuticals Inc,0.029,"[('SBIO', 0.029)]",42,0.0
PFLT,PennantPark Floating Rate Capital Ltd,0.029,"[('SDEF', 0.029)]",42,0.0
HYEM,VanEck Emerging Markets High Yi,0.029,"[('SDEF', 0.029)]",42,0.0
ALO.PA,Alstom SA,0.029,"[('SDG', 0.029)]",42,0.0
CRHC,Cohn Robbins Holdings Corp Ordinary Shares - Class A,0.029,"[('SPCX', 0.029)]",42,0.0
WFCPR,Wells Fargo & Co Deposit Shs Repr 1/1000th 6 5/8 % Non-Cum Perp Pfd Shs -A-,0.029,"[('SPFF', 0.029)]",42,0.0
CR,Crane Co,0.029,"[('VNMC', 0.029)]",42,0.0
SWK,Stanley Black & Decker Inc,0.028999999999999998,"[('TMDV', 0.016), ('BNE', 0.013)]",42,0.0
03328,Bank of Communications Co Ltd Class H,0.028999999999999998,"[('CHIX', 0.02), ('UEVM', 0.009)]",42,0.0
002032,Zhejiang Supor Co Ltd,0.028,"[('RAYC', 0.028)]",42,0.0
603882,Guangzhou Kingmed Diagnostics Group Co Ltd Class A,0.028,"[('RAYC', 0.028)]",42,0.0
EMHY,iShares J.P. Morgan EM High Yie,0.028,"[('SDEF', 0.028)]",42,0.0
WHF,WhiteHorse Finance Inc,0.028,"[('SDEF', 0.028)]",42,0.0
PCY,Invesco Emerging Markets Sovere,0.028,"[('SDEF', 0.028)]",42,0.0
PTTEP-R,PTT Exploration & Production PCL DR,0.028,"[('THD', 0.028)]",42,0.0
ECC,Eagle Point Credit Co LLC,0.028,"[('VPC', 0.028)]",42,0.0
BKCC,BlackRock Capital Investment Corp,0.028,"[('VPC', 0.028)]",42,0.0
HIBB,Hibbett Inc,0.027999999999999997,"[('ROSC', 0.013), ('AFSM', 0.01), ('OMFS', 0.005)]",42,0.0
6361,Ebara Corp,0.026000000000000002,"[('IVAL', 0.021), ('SCJ', 0.005)]",42,0.0
CUBI,Customers Bancorp Inc,0.026000000000000002,"[('SIXS', 0.017), ('SVAL', 0.009)]",42,0.0
GM1,Fin Fut Uk Gilt Ice 09/28/21,0.026,"[('BOND', 0.026)]",42,0.0
ADYEY,Adyen NV ADR,0.026,"[('BUYZ', 0.026)]",42,0.0
00853,MicroPort Scientific Corp,0.026,"[('CHIH', 0.026)]",42,0.0
BWA,BorgWarner Inc,0.026,"[('FXD', 0.015), ('PEXL', 0.011)]",42,0.0
GETI B,Getinge AB Class B,0.026,"[('ISCF', 0.009), ('VIDI', 0.007), ('IEUS', 0.005), ('HSCZ', 0.003), ('IDLB', 0.002)]",42,0.0
UFPT,UFP Technologies Inc,0.026,"[('MGMT', 0.026)]",42,0.0
COLL,Collegium Pharmaceutical Inc,0.026,"[('MGMT', 0.026)]",42,0.0
GWRE,Guidewire Software Inc,0.026,"[('MOAT', 0.026)]",42,0.0
PCI,PIMCO Dynamic Credit and Mortgage Inc,0.026,"[('PCEF', 0.026)]",42,0.0
01268,China MeiDong Auto Holdings Ltd,0.026,"[('PIE', 0.026)]",42,0.0
KLIC,Kulicke & Soffa Industries Inc,0.026,"[('PSCT', 0.026)]",42,0.0
600426,Shandong Hualu-hengsheng Chemical Co Ltd,0.026,"[('RAYC', 0.026)]",42,0.0
HRL,Hormel Foods Corp,0.026,"[('TPHD', 0.013), ('RBUS', 0.009), ('TPLC', 0.004)]",42,0.0
CSR,Centerspace,0.026,"[('RDOG', 0.026)]",42,0.0
MVRXX,Morgan Stanley Instl Lqudty Govt Instl,0.026,"[('SDCI', 0.026)]",42,0.0
BEEM,Beam Global,0.026,"[('SIMS', 0.026)]",42,0.0
ULTA,Ulta Beauty Inc,0.026,"[('STNC', 0.026)]",42,0.0
CSSEP,Chicken Soup for the Soul Entertainment Inc PRF PERPETUAL USD - Ser A,0.026,"[('TWIO', 0.026)]",42,0.0
OIBR.C.SA,Oi SA ADR,0.025,"[('BRF', 0.025)]",42,0.0
02601,China Pacific Insurance (Group) Co Ltd Class H,0.025,"[('CHIX', 0.025)]",42,0.0
CSGS,CSG Systems International Inc,0.025,"[('CSB', 0.014), ('XSLV', 0.011)]",42,0.0
EWJ,iShares MSCI Japan Index Fund,0.025,"[('DMCY', 0.025)]",42,0.0
MFG.AX,Magellan Financial Group Ltd,0.025,"[('DVYA', 0.025)]",42,0.0
UNVR,PT Unilever Indonesia Tbk,0.025,"[('EIDO', 0.025)]",42,0.0
FLT.AX,Flight Centre Travel Group Ltd,0.025,"[('ERSX', 0.025)]",42,0.0
KNOP.L,KNOT Offshore Partners LP,0.022,"[('DIV', 0.022)]",42,0.0
REI.UN.TO,Riocan Real Estate Investment Trust,0.022,"[('DMDV', 0.022)]",42,0.0
SXS.L,Spectris PLC,0.022,"[('FKU', 0.022)]",42,0.0
MOMO,Momo Inc ADR,0.022,"[('GENY', 0.022)]",42,0.0
SUMO,Sumo Logic Inc Ordinary Shares,0.022,"[('HACK', 0.022)]",42,0.0
SFIX,Stitch Fix Inc Class A,0.022,"[('IBUY', 0.022)]",42,0.0
REAL,The RealReal Inc,0.022,"[('IBUY', 0.022)]",42,0.0
00011.HK,Hang Seng Bank Ltd,0.022,"[('IDV', 0.022)]",42,0.0
2432,DeNA Co Ltd,0.022,"[('IVAL', 0.022)]",42,0.0
ITRN,Ituran Location and Control Ltd,0.022,"[('IZRL', 0.022)]",42,0.0
091990.KS,Celltrion Healthcare Co Ltd,0.022,"[('KMED', 0.022)]",42,0.0
FELE,Franklin Electric Co Inc,0.022,"[('KSCD', 0.022)]",42,0.0
PNM,PNM Resources Inc,0.022,"[('KSCD', 0.022)]",42,0.0
LC,LendingClub Corp,0.022,"[('MOON', 0.022)]",42,0.0
3105.TW,Win Semiconductors Corp,0.022,"[('MOTI', 0.022)]",42,0.0
FLIR,FLIR Systems Inc,0.022,"[('OUSM', 0.022)]",42,0.0
ETY,EV Tax-Managed Div Equity Income,0.022,"[('PCEF', 0.022)]",42,0.0
JPS,Nuveen Pref & Income Securities Fund,0.022,"[('PCEF', 0.022)]",42,0.0
VNOPL,Vornado Realty Trust Cum Red Pfd Shs Series -L-,0.022,"[('PFFR', 0.022)]",42,0.0
MSPI,Morgan Stanley Deposit Shs Repr 1/1000th Non-Cum Pfd Shs Series -I-,0.022,"[('PFFV', 0.022)]",42,0.0
MAS,Masco Corp,0.021,"[('ITB', 0.021)]",42,0.0
7259,Aisin Corp,0.021,"[('IVAL', 0.021)]",42,0.0
CEL,Cellcom Israel Ltd,0.021,"[('IZRL', 0.021)]",42,0.0
LNN,Lindsay Corp,0.021,"[('KSCD', 0.021)]",42,0.0
SWED A,Swedbank AB Class A,0.021,"[('MOTI', 0.021)]",42,0.0
IMB.L,Imperial Brands PLC,0.021,"[('MOTI', 0.021)]",42,0.0
500800.BO,Tata Consumer Products Ltd,0.021,"[('NFTY', 0.021)]",42,0.0
DLTH,Duluth Holdings Inc B,0.021,"[('ONLN', 0.021)]",42,0.0
BWMX.MX,Betterware de Mexico SAB de CV Ordinary Shares,0.021,"[('ONLN', 0.021)]",42,0.0
FIGS,FIGS Inc Class A,0.021,"[('ONLN', 0.021)]",42,0.0
CLNYPH,Colony Capital Inc 7.125 % Cum Red Perp Registered Pfd Shs Series -H-,0.021,"[('PFFR', 0.021)]",42,0.0
WFCPX,Wells Fargo & Co Non-Cum Perp Pfd Shs -A- Series -X-,0.021,"[('PFLD', 0.021)]",42,0.0
NEEPQ,NextEra Energy Inc Unit (Corporate Unit 09/01/2023),0.021,"[('PFXF', 0.021)]",42,0.0
6531.TW,AP Memory Technology Corp,0.021,"[('PIE', 0.021)]",42,0.0
SHOO,Steven Madden Ltd,0.021,"[('PSCD', 0.021)]",42,0.0
LCII,LCI Industries Inc,0.021,"[('PSCD', 0.021)]",42,0.0
NSRGY,Nestle SA ADR,0.021,"[('PTIN', 0.021)]",42,0.0
TFSL,TFS Financial Corp,0.021,"[('QABA', 0.021)]",42,0.0
EQC,Equity Commonwealth,0.021,"[('SMLV', 0.017), ('USVM', 0.004)]",42,0.0
CCAC,CITIC Capital Acquisition Corp Ordinary Shares - Class A,0.021,"[('SPCX', 0.021)]",42,0.0
UCTT,Ultra Clean Holdings Inc,0.021,"[('VAMO', 0.021)]",42,0.0
SPT,Sprout Social Inc Class A,0.021,"[('WCLD', 0.021)]",42,0.0
CNO,CNO Financial Group Inc,0.021,"[('XMVM', 0.021)]",42,0.0
066570.KS,LG Electronics Inc,0.020999999999999998,"[('NXTG', 0.013), ('DGRE', 0.008)]",42,0.0
540222.BO,Laurus Labs Ltd,0.020999999999999998,"[('SMIN', 0.015), ('EEMS', 0.003), ('EWX', 0.003)]",42,0.0
SSTK,Shutterstock Inc,0.020999999999999998,"[('RNSC', 0.009), ('SIXL', 0.006), ('SSLY', 0.006)]",42,0.0
02333,Great Wall Motor Co Ltd Class H,0.020999999999999998,"[('RODE', 0.011), ('ROAM', 0.01)]",42,0.0
LGND,Ligand Pharmaceuticals Inc,0.02,"[('BBP', 0.02)]",42,0.0
TFX,Teleflex Inc,0.02,"[('BMED', 0.02)]",42,0.0
6415.TW,Silergy Corp,0.02,"[('BTEK', 0.02)]",42,0.0
ABG,Asbury Automotive Group Inc,0.02,"[('CALF', 0.02)]",42,0.0
SBH,Sally Beauty Holdings Inc,0.02,"[('CALF', 0.02)]",42,0.0
02328,PICC Property and Casualty Co Ltd Class H,0.02,"[('CHIX', 0.02)]",42,0.0
SVC,Service Properties Trust,0.019,"[('DWSH', 0.019)]",42,0.0
532555.BO,NTPC Ltd,0.019,"[('EPI', 0.019)]",42,0.0
8015,Toyota Tsusho Corp,0.019,"[('ESGN', 0.014), ('EWJE', 0.005)]",42,0.0
PSM.DE,ProSiebenSat 1 Media SE,0.019,"[('EWGS', 0.019)]",42,0.0
QDEL,Quidel Corp,0.019,"[('XHE', 0.013), ('EWMC', 0.003), ('USLB', 0.003)]",42,0.0
2108.TW,Nantex Industry Co Ltd,0.019,"[('EYLD', 0.019)]",42,0.0
AY.L,Atlantica Sustainable Infrastructure PLC,0.019,"[('OSCV', 0.019)]",42,0.0
8046.TW,Nan Ya Printed Circuit Board Corp,0.019,"[('PIE', 0.019)]",42,0.0
GBCI,Glacier Bancorp Inc,0.019,"[('QABA', 0.019)]",42,0.0
LECO,Lincoln Electric Holdings Inc,0.019,"[('REGL', 0.019)]",42,0.0
TR,Tootsie Roll Industries Inc,0.019,"[('REGL', 0.019)]",42,0.0
URI,United Rentals Inc,0.019,"[('RGI', 0.014), ('SCHM', 0.005)]",42,0.0
KSMT,Kismet Acquisition One Corp Ordinary Shares,0.019,"[('SPCX', 0.019)]",42,0.0
SPKBU,Silver Spike Acquisition Corp II Units (1 Ord Share Class A & 1/4 War),0.019,"[('SPCX', 0.019)]",42,0.0
047040.KS,Daewoo Engineering & Construction Co Ltd,0.019,"[('URA', 0.019)]",42,0.0
OPCH,Option Care Health Inc,0.019,"[('XHS', 0.019)]",42,0.0
SGFY,Signify Health Inc Ordinary Shares - Class A,0.019,"[('XHS', 0.019)]",42,0.0
AMEH,Apollo Medical Holdings Inc,0.018000000000000002,"[('TPSC', 0.006), ('CSA', 0.005), ('CSF', 0.005), ('EWSC', 0.002)]",42,0.0
SIFY.BO,Sify Technologies Ltd ADR,0.018,"[('BICK', 0.018)]",42,0.0
FGEN,FibroGen Inc,0.018,"[('DWSH', 0.013), ('BTAL', 0.005)]",42,0.0
2890.TW,SinoPac Financial Holdings Co Ltd,0.018,"[('CEY', 0.018)]",42,0.0
CORT,Corcept Therapeutics Inc,0.003,"[('GSSC', 0.003)]",42,0.0
NVMI.TW,Nova Measuring Instruments Ltd,0.003,"[('GWX', 0.003)]",42,0.0
PVAC,Penn Virginia Corp,0.003,"[('JPSE', 0.003)]",42,0.0
028050.KS,Samsung Engineering Co Ltd,0.003,"[('PDN', 0.003)]",42,0.0
AVTRPA,Avantor Inc Ser A,0.05499999999999999,"[('PFXF', 0.024), ('FCVT', 0.011), ('PFFD', 0.011), ('PFF', 0.009)]",41,0.0
DKS,Dick's Sporting Goods Inc,0.05499999999999999,"[('QVAL', 0.023), ('SDVY', 0.011), ('FNK', 0.009), ('PSC', 0.007), ('FNX', 0.005)]",41,0.0
LPP,LPP SA,0.054,"[('EPOL', 0.054)]",41,0.0
CMA,Comerica Inc,0.054,"[('LBAY', 0.04), ('FSMO', 0.011), ('ESML', 0.003)]",41,0.0
SAN.BC,Banco Santander SA,0.054,"[('EUFN', 0.038), ('FNDF', 0.009), ('MFDX', 0.007)]",41,0.0
UHS,Universal Health Services Inc Class B,0.054,"[('QVAL', 0.021), ('FXH', 0.019), ('RNMC', 0.014)]",41,0.0
RUTH,Ruth's Hospitality Group Inc,0.053,"[('EATZ', 0.053)]",41,0.0
500830.BO,Colgate-Palmolive (India) Ltd,0.053,"[('INCO', 0.053)]",41,0.0
002304,Jiangsu Yanghe Brewery JSC Ltd,0.053,"[('KBUY', 0.053)]",41,0.0
ORC,Orchid Island Capital Inc,0.053,"[('KBWD', 0.053)]",41,0.0
IHF,iShares U.S. Health Care Provid,0.053,"[('LCR', 0.053)]",41,0.0
RGA,Reinsurance Group of America Inc,0.053,"[('NIFE', 0.04), ('PAMC', 0.013)]",41,0.0
WFCPZ,Wells Fargo & Co 4.75% PRF PERPETUAL USD 25 Series Z Class A,0.053,"[('PGF', 0.028), ('PGX', 0.014), ('PFFD', 0.011)]",41,0.0
ATHPA,Athene Holding Ltd FXDFR PRF PERPETUAL USD 25 - Ser A 1/1000 Int Dep,0.053,"[('SPFF', 0.031), ('PFFV', 0.022)]",41,0.0
NQU21,E-mini Nasdaq 100 Future Sept 21,0.053,"[('PSQ', 0.053)]",41,0.0
600549,Xiamen Tungsten Co Ltd,0.053,"[('REMX', 0.053)]",41,0.0
VRT,Vertiv Holdings Co Class A,0.053,"[('SPAK', 0.029), ('SPXZ', 0.014), ('RNMC', 0.01)]",41,0.0
4308,J-Stream Inc,0.053,"[('SUBZ', 0.053)]",41,0.0
AKBNK,Akbank TAS,0.053,"[('TUR', 0.053)]",41,0.0
VCB,Joint Stock Commercial Bank for Foreign Trade of Vietnam,0.053,"[('VNM', 0.053)]",41,0.0
MCHP,Microchip Technology Inc,0.051000000000000004,"[('IVDG', 0.028), ('FTLS', 0.023)]",41,0.0
NDSN,Nordson Corp,0.051000000000000004,"[('LEAD', 0.032), ('REGL', 0.019)]",41,0.0
CNMD,Conmed Corp,0.051000000000000004,"[('PSCH', 0.032), ('RNSC', 0.019)]",41,0.0
JBT,John Bean Technologies Corp,0.051000000000000004,"[('PSCI', 0.025), ('XSHQ', 0.02), ('SMLE', 0.006)]",41,0.0
CNTY,Century Casinos Inc,0.051,"[('BEDZ', 0.051)]",41,0.0
LKOR,FlexShares Trust FlexShares Cre,0.051,"[('BNDC', 0.051)]",41,0.0
CPRT,Copart Inc,0.051,"[('CZA', 0.018), ('RGI', 0.014), ('DEF', 0.011), ('MAGA', 0.008)]",41,0.0
PAC.MX,Grupo Aeroportuario del Pacifico SAB de CV ADR,0.051,"[('EMIF', 0.051)]",41,0.0
VSAT,Viasat Inc,0.051,"[('UFO', 0.046), ('EQAL', 0.005)]",41,0.0
SPIP,SPDR Portfolio TIPS ETF,0.051,"[('GAL', 0.051)]",41,0.0
JOIXX,JPMorgan Instl Tx Fr Mny Mkt IM,0.051,"[('JMUB', 0.051)]",41,0.0
002371,NAURA Technology Group Co Ltd,0.051,"[('LIT', 0.051)]",41,0.0
002460,Ganfeng Lithium Co Ltd,0.051,"[('LIT', 0.051)]",41,0.0
AFRM,Affirm Holdings Inc Ordinary Shares - Class A,0.051,"[('LOUP', 0.051)]",41,0.0
SHYD,VanEck ETF Trust VanEck Short H,0.051,"[('MAAX', 0.051)]",41,0.0
KNL,Knoll Inc,0.051,"[('MARB', 0.051)]",41,0.0
AME,AMETEK Inc,0.051,"[('PRN', 0.051)]",41,0.0
TX.MX,Ternium SA ADR,0.051,"[('SLX', 0.051)]",41,0.0
HDV,iShares Core High Dividend ETF,0.051,"[('TDSA', 0.051)]",41,0.0
SHOP.SA,Shopify Inc A,0.051,"[('VFIN', 0.051)]",41,0.0
IRWD,Ironwood Pharmaceuticals Inc Class A,0.05,"[('ACTV', 0.029), ('BBP', 0.021)]",41,0.0
CEMB,iShares J.P. Morgan EM Corporat,0.05,"[('ADFI', 0.05)]",41,0.0
TECN,Tecan Group Ltd,0.05,"[('BOTZ', 0.041), ('ISCF', 0.009)]",41,0.0
NTB,Bank of N.T Butterfield & Son Ltd,0.05,"[('DINT', 0.05)]",41,0.0
BLMN,Bloomin Brands Inc,0.05,"[('EATZ', 0.05)]",41,0.0
DIN,Dine Brands Global Inc,0.05,"[('EATZ', 0.05)]",41,0.0
IPL.TO,Inter Pipeline Ltd,0.05,"[('ENFR', 0.05)]",41,0.0
GJF,Gjensidige Forsikring ASA,0.05,"[('ENOR', 0.025), ('NORW', 0.025)]",41,0.0
LT.BO,Larsen & Toubro Ltd Shs Dematerialised,0.05,"[('INDY', 0.027), ('EPI', 0.023)]",41,0.0
LGEN.L,Legal & General Group PLC,0.05,"[('FDD', 0.05)]",41,0.0
EMB,iShares J.P. Morgan USD Emergin,0.05,"[('FDIV', 0.05)]",41,0.0
LIGHT,Signify NV,0.05,"[('FEUZ', 0.013), ('ISCF', 0.012), ('FEP', 0.01), ('FDT', 0.007), ('IEUS', 0.005)]",41,0.0
CF,CF Industries Holdings Inc,0.05,"[('FXZ', 0.041), ('FUNL', 0.009)]",41,0.0
JBL,Jabil Inc,0.05,"[('RWK', 0.021), ('FXL', 0.016), ('SMLF', 0.008), ('JHSC', 0.005)]",41,0.0
