Bigram,Name,NumAppearances,Holders,DiffEntries,DiffValue
"('WIRE', 'WNC')","('Encore Wire Corp', 'Wabash National Corp')",1,"[('AIRR', 0.066)]",New,New+1
"('CVA', 'PWR')","('Covanta Holding Corp', 'Quanta Services Inc')",1,"[('AIRR', 0.063)]",New,New+1
"('APG', 'CVA')","('APi Group Corp', 'Covanta Holding Corp')",1,"[('AIRR', 0.062)]",New,New+1
"('CVA', 'HUBB')","('Covanta Holding Corp', 'Hubbell Inc')",1,"[('AIRR', 0.061)]",New,New+1
"('MYRG', 'PWR')","('MYR Group Inc', 'Quanta Services Inc')",1,"[('AIRR', 0.065)]",New,New+1
"('APG', 'MYRG')","('APi Group Corp', 'MYR Group Inc')",1,"[('AIRR', 0.064)]",New,New+1
"('HUBB', 'MYRG')","('Hubbell Inc', 'MYR Group Inc')",1,"[('AIRR', 0.063)]",New,New+1
"('MWA', 'PWR')","('Mueller Water Products, Inc. Class A', 'Quanta Services Inc')",1,"[('AIRR', 0.064)]",New,New+1
"('APG', 'MWA')","('APi Group Corp', 'Mueller Water Products, Inc. Class A')",1,"[('AIRR', 0.063)]",New,New+1
"('HUBB', 'MWA')","('Hubbell Inc', 'Mueller Water Products, Inc. Class A')",1,"[('AIRR', 0.062)]",New,New+1
"('PWR', 'ROLL')","('Quanta Services Inc', 'RBC Bearings Inc')",1,"[('AIRR', 0.066)]",New,New+1
"('APG', 'ROLL')","('APi Group Corp', 'RBC Bearings Inc')",1,"[('AIRR', 0.065)]",New,New+1
"('HUBB', 'ROLL')","('Hubbell Inc', 'RBC Bearings Inc')",1,"[('AIRR', 0.065)]",New,New+1
"('CLH', 'PWR')","('Clean Harbors Inc', 'Quanta Services Inc')",1,"[('AIRR', 0.064)]",New,New+1
"('APG', 'CLH')","('APi Group Corp', 'Clean Harbors Inc')",1,"[('AIRR', 0.063)]",New,New+1
"('CLH', 'HUBB')","('Clean Harbors Inc', 'Hubbell Inc')",1,"[('AIRR', 0.062)]",New,New+1
"('APG', 'PWR')","('APi Group Corp', 'Quanta Services Inc')",1,"[('AIRR', 0.064)]",New,New+1
"('HUBB', 'PWR')","('Hubbell Inc', 'Quanta Services Inc')",1,"[('AIRR', 0.063)]",New,New+1
"('PWR', 'WIRE')","('Quanta Services Inc', 'Encore Wire Corp')",1,"[('AIRR', 0.067)]",New,New+1
"('APG', 'HUBB')","('APi Group Corp', 'Hubbell Inc')",1,"[('AIRR', 0.062)]",New,New+1
"('APG', 'WIRE')","('APi Group Corp', 'Encore Wire Corp')",1,"[('AIRR', 0.066)]",New,New+1
"('HUBB', 'WIRE')","('Hubbell Inc', 'Encore Wire Corp')",1,"[('AIRR', 0.065)]",New,New+1
"('DIAX', 'EDD')","('Nuveen Dow 30 Dynamic Overwrite', 'MS Emerging Markets Domestic')",1,"[('ALTY', 0.062)]",New,New+1
"('DIAX', 'JLS')","('Nuveen Dow 30 Dynamic Overwrite', 'Nuveen Mortgage and Income Fund')",1,"[('ALTY', 0.062)]",New,New+1
"('DIAX', 'EMD')","('Nuveen Dow 30 Dynamic Overwrite', 'Western Asset Emerg Mkts Debt')",1,"[('ALTY', 0.061)]",New,New+1
"('BKT', 'DIAX')","('BlackRock Income Trust', 'Nuveen Dow 30 Dynamic Overwrite')",1,"[('ALTY', 0.062)]",New,New+1
"('EDD', 'SRET')","('MS Emerging Markets Domestic', 'Global X SuperDividend REIT ETF')",1,"[('ALTY', 0.198)]",New,New+1
"('JLS', 'SRET')","('Nuveen Mortgage and Income Fund', 'Global X SuperDividend REIT ETF')",1,"[('ALTY', 0.198)]",New,New+1
"('EMD', 'SRET')","('Western Asset Emerg Mkts Debt', 'Global X SuperDividend REIT ETF')",1,"[('ALTY', 0.198)]",New,New+1
"('BKT', 'SRET')","('BlackRock Income Trust', 'Global X SuperDividend REIT ETF')",1,"[('ALTY', 0.199)]",New,New+1
"('DMO', 'EDD')","('Western Asset Mortgage Opp Fund Inc', 'MS Emerging Markets Domestic')",1,"[('ALTY', 0.062)]",New,New+1
"('DMO', 'JLS')","('Western Asset Mortgage Opp Fund Inc', 'Nuveen Mortgage and Income Fund')",1,"[('ALTY', 0.062)]",New,New+1
"('DMO', 'EMD')","('Western Asset Mortgage Opp Fund Inc', 'Western Asset Emerg Mkts Debt')",1,"[('ALTY', 0.062)]",New,New+1
"('BKT', 'DMO')","('BlackRock Income Trust', 'Western Asset Mortgage Opp Fund Inc')",1,"[('ALTY', 0.062)]",New,New+1
"('EDD', 'JLS')","('MS Emerging Markets Domestic', 'Nuveen Mortgage and Income Fund')",1,"[('ALTY', 0.061)]",New,New+1
"('EDD', 'RA')","('MS Emerging Markets Domestic', 'Brookfield Real Assets Income Fund Inc.')",1,"[('ALTY', 0.061)]",New,New+1
"('EDD', 'IGD')","('MS Emerging Markets Domestic', 'Voya Global Equity Dividend&Premium Opp')",1,"[('ALTY', 0.062)]",New,New+1
"('BKT', 'EDD')","('BlackRock Income Trust', 'MS Emerging Markets Domestic')",1,"[('ALTY', 0.061)]",New,New+1
"('BXMX', 'EDD')","('Nuveen S&P 500 Buy-Write Income', 'MS Emerging Markets Domestic')",1,"[('ALTY', 0.062)]",New,New+1
"('EMD', 'JLS')","('Western Asset Emerg Mkts Debt', 'Nuveen Mortgage and Income Fund')",1,"[('ALTY', 0.061)]",New,New+1
"('JLS', 'RA')","('Nuveen Mortgage and Income Fund', 'Brookfield Real Assets Income Fund Inc.')",1,"[('ALTY', 0.061)]",New,New+1
"('IGD', 'JLS')","('Voya Global Equity Dividend&Premium Opp', 'Nuveen Mortgage and Income Fund')",1,"[('ALTY', 0.062)]",New,New+1
"('BKT', 'JLS')","('BlackRock Income Trust', 'Nuveen Mortgage and Income Fund')",1,"[('ALTY', 0.061)]",New,New+1
"('BXMX', 'JLS')","('Nuveen S&P 500 Buy-Write Income', 'Nuveen Mortgage and Income Fund')",1,"[('ALTY', 0.062)]",New,New+1
"('EMD', 'RA')","('Western Asset Emerg Mkts Debt', 'Brookfield Real Assets Income Fund Inc.')",1,"[('ALTY', 0.061)]",New,New+1
"('EMD', 'IGD')","('Western Asset Emerg Mkts Debt', 'Voya Global Equity Dividend&Premium Opp')",1,"[('ALTY', 0.062)]",New,New+1
"('BKT', 'EMD')","('BlackRock Income Trust', 'Western Asset Emerg Mkts Debt')",1,"[('ALTY', 0.061)]",New,New+1
"('BXMX', 'EMD')","('Nuveen S&P 500 Buy-Write Income', 'Western Asset Emerg Mkts Debt')",1,"[('ALTY', 0.062)]",New,New+1
"('BKT', 'RA')","('BlackRock Income Trust', 'Brookfield Real Assets Income Fund Inc.')",1,"[('ALTY', 0.061)]",New,New+1
"('BKT', 'IGD')","('BlackRock Income Trust', 'Voya Global Equity Dividend&Premium Opp')",1,"[('ALTY', 0.062)]",New,New+1
"('BKT', 'BXMX')","('BlackRock Income Trust', 'Nuveen S&P 500 Buy-Write Income')",1,"[('ALTY', 0.062)]",New,New+1
"('00853', '01548')","('MicroPort Scientific Corp', 'Genscript Biotech Corp Shs Unitary 144A/Reg S')",1,"[('CHIH', 0.054)]",New,New+1
"('01548', '01801')","('Genscript Biotech Corp Shs Unitary 144A/Reg S', 'Innovent Biologics Inc')",1,"[('CHIH', 0.08)]",New,New+1
"('00241', '01548')","('Alibaba Health Information Technology Ltd', 'Genscript Biotech Corp Shs Unitary 144A/Reg S')",1,"[('CHIH', 0.059)]",New,New+1
"('01548', '02359')","('Genscript Biotech Corp Shs Unitary 144A/Reg S', 'Wuxi AppTec Co Ltd')",1,"[('CHIH', 0.064)]",New,New+1
"('00992', '01347')","('Lenovo Group Ltd', 'Hua Hong Semiconductor Ltd Unitary 144A/Reg S')",1,"[('CHIK', 0.062)]",New,New+1
"('01347', '03888')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'Kingsoft Corp Ltd')",1,"[('CHIK', 0.048)]",New,New+1
"('00268', '01347')","('Kingdee International Software Group Co Ltd', 'Hua Hong Semiconductor Ltd Unitary 144A/Reg S')",1,"[('CHIK', 0.07)]",New,New+1
"('01347', '02018')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'AAC Technologies Holdings Inc')",1,"[('CHIK', 0.051)]",New,New+1
"('01347', 'GDS')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'GDS Holdings Ltd ADR')",1,"[('CHIK', 0.054)]",New,New+1
"('01347', '601012')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'LONGi Green Energy Technology Co Ltd Class A')",1,"[('CHIK', 0.051)]",New,New+1
"('01347', '01810')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'Xiaomi Corp Ordinary Shares - Class B')",1,"[('CHIK', 0.109)]",New,New+1
"('00968', '01347')","('Xinyi Solar Holdings Ltd', 'Hua Hong Semiconductor Ltd Unitary 144A/Reg S')",1,"[('CHIK', 0.077)]",New,New+1
"('01347', '02382')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'Sunny Optical Technology (Group) Co Ltd')",1,"[('CHIK', 0.136)]",New,New+1
"('CHTR', 'NKE')","('Charter Communications Inc A', 'Nike Inc B')",1,"[('EQWL', 0.024)]",New,New+1
"('AAPL', 'CHTR')","('Apple Inc', 'Charter Communications Inc A')",1,"[('EQWL', 0.023)]",New,New+1
"('ADBE', 'CHTR')","('Adobe Inc', 'Charter Communications Inc A')",1,"[('EQWL', 0.023)]",New,New+1
"('ACN', 'CHTR')","('Accenture PLC Class A', 'Charter Communications Inc A')",1,"[('EQWL', 0.023)]",New,New+1
"('CHTR', 'TSLA')","('Charter Communications Inc A', 'Tesla Inc')",1,"[('EQWL', 0.023)]",New,New+1
"('CHTR', 'NVDA')","('Charter Communications Inc A', 'NVIDIA Corp')",1,"[('EQWL', 0.024)]",New,New+1
"('CHTR', 'COST')","('Charter Communications Inc A', 'Costco Wholesale Corp')",1,"[('EQWL', 0.023)]",New,New+1
"('ACN', 'TMO')","('Accenture PLC Class A', 'Thermo Fisher Scientific Inc')",1,"[('EQWL', 0.023)]",New,New+1
"('ACN', 'TSLA')","('Accenture PLC Class A', 'Tesla Inc')",1,"[('EQWL', 0.023)]",New,New+1
"('COST', 'TSLA')","('Costco Wholesale Corp', 'Tesla Inc')",1,"[('EQWL', 0.023)]",New,New+1
"('4502', '6594')","('Takeda Pharmaceutical Co Ltd', 'Nidec Corp')",1,"[('HJPX', 0.029)]",New,New+1
"('6367', '6594')","('Daikin Industries Ltd', 'Nidec Corp')",1,"[('HJPX', 0.033)]",New,New+1
"('6758', '7741')","('Sony Group Corp', 'Hoya Corp')",1,"[('HJPX', 0.033)]",New,New+1
"('4502', '6758')","('Takeda Pharmaceutical Co Ltd', 'Sony Group Corp')",1,"[('HJPX', 0.03)]",New,New+1
"('7741', '8306')","('Hoya Corp', 'Mitsubishi UFJ Financial Group Inc')",1,"[('HJPX', 0.033)]",New,New+1
"('6367', '8306')","('Daikin Industries Ltd', 'Mitsubishi UFJ Financial Group Inc')",1,"[('HJPX', 0.033)]",New,New+1
"('6367', 'TM')","('Daikin Industries Ltd', 'Toyota Motor Corp ADR')",1,"[('HJPX', 0.033)]",New,New+1
"('6861', '7741')","('Keyence Corp', 'Hoya Corp')",1,"[('HJPX', 0.035)]",New,New+1
"('6367', '7741')","('Daikin Industries Ltd', 'Hoya Corp')",1,"[('HJPX', 0.036)]",New,New+1
"('6098', '7741')","('Recruit Holdings Co Ltd', 'Hoya Corp')",1,"[('HJPX', 0.036)]",New,New+1
"('7741', '9432')","('Hoya Corp', 'Nippon Telegraph & Telephone Corp')",1,"[('HJPX', 0.033)]",New,New+1
"('4502', '6861')","('Takeda Pharmaceutical Co Ltd', 'Keyence Corp')",1,"[('HJPX', 0.032)]",New,New+1
"('6367', '6861')","('Daikin Industries Ltd', 'Keyence Corp')",1,"[('HJPX', 0.035)]",New,New+1
"('4502', '6367')","('Takeda Pharmaceutical Co Ltd', 'Daikin Industries Ltd')",1,"[('HJPX', 0.033)]",New,New+1
"('4502', '6098')","('Takeda Pharmaceutical Co Ltd', 'Recruit Holdings Co Ltd')",1,"[('HJPX', 0.032)]",New,New+1
"('4502', '9432')","('Takeda Pharmaceutical Co Ltd', 'Nippon Telegraph & Telephone Corp')",1,"[('HJPX', 0.03)]",New,New+1
"('6098', '6367')","('Recruit Holdings Co Ltd', 'Daikin Industries Ltd')",1,"[('HJPX', 0.036)]",New,New+1
"('6367', '9432')","('Daikin Industries Ltd', 'Nippon Telegraph & Telephone Corp')",1,"[('HJPX', 0.033)]",New,New+1
"('JNJ', 'NLOK')","('Johnson & Johnson', 'NortonLifeLock Inc')",1,"[('HLGE', 0.019)]",New,New+1
"('NLOK', 'ORCL')","('NortonLifeLock Inc', 'Oracle Corp')",1,"[('HLGE', 0.02)]",New,New+1
"('ABBV', 'RVLV')","('AbbVie Inc', 'Revolve Group Inc Class A')",1,"[('HLGE', 0.021)]",New,New+1
"('JNJ', 'RVLV')","('Johnson & Johnson', 'Revolve Group Inc Class A')",1,"[('HLGE', 0.021)]",New,New+1
"('ORCL', 'RVLV')","('Oracle Corp', 'Revolve Group Inc Class A')",1,"[('HLGE', 0.021)]",New,New+1
"('ABBV', 'MOH')","('AbbVie Inc', 'Molina Healthcare Inc')",1,"[('HLGE', 0.021)]",New,New+1
"('JNJ', 'MOH')","('Johnson & Johnson', 'Molina Healthcare Inc')",1,"[('HLGE', 0.02)]",New,New+1
"('JNJ', 'NTAP')","('Johnson & Johnson', 'NetApp Inc')",1,"[('HLGE', 0.02)]",New,New+1
"('MOH', 'ORCL')","('Molina Healthcare Inc', 'Oracle Corp')",1,"[('HLGE', 0.021)]",New,New+1
"('NTAP', 'ORCL')","('NetApp Inc', 'Oracle Corp')",1,"[('HLGE', 0.021)]",New,New+1
"('GETI B', 'MGGT.L')","('Getinge AB Class B', 'Meggitt PLC')",1,"[('HSCZ', 0.005)]",New,New+1
"('9104', 'MGGT.L')","('Mitsui O.S.K. Lines Ltd', 'Meggitt PLC')",1,"[('HSCZ', 0.005)]",New,New+1
"('MGGT.L', 'SMDS.L')","('Meggitt PLC', 'Smith (DS) PLC')",1,"[('HSCZ', 0.005)]",New,New+1
"('MGGT.L', 'SIGN')","('Meggitt PLC', 'SIG Combibloc Group AG Ordinary Shares')",1,"[('HSCZ', 0.006)]",New,New+1
"('INDT', 'MGGT.L')","('Indutrade AB', 'Meggitt PLC')",1,"[('HSCZ', 0.005)]",New,New+1
"('ENX.PA', 'MGGT.L')","('Euronext NV', 'Meggitt PLC')",1,"[('HSCZ', 0.005)]",New,New+1
"('ICP.L', 'MGGT.L')","('Intermediate Capital Group PLC', 'Meggitt PLC')",1,"[('HSCZ', 0.005)]",New,New+1
"('MGGT.L', 'VACN')","('Meggitt PLC', 'VAT Group AG')",1,"[('HSCZ', 0.006)]",New,New+1
"('IMCD', 'MGGT.L')","('IMCD NV', 'Meggitt PLC')",1,"[('HSCZ', 0.006)]",New,New+1
"('9104', 'GETI B')","('Mitsui O.S.K. Lines Ltd', 'Getinge AB Class B')",1,"[('HSCZ', 0.005)]",New,New+1
"('GETI B', 'INDT')","('Getinge AB Class B', 'Indutrade AB')",1,"[('HSCZ', 0.005)]",New,New+1
"('9104', 'SMDS.L')","('Mitsui O.S.K. Lines Ltd', 'Smith (DS) PLC')",1,"[('HSCZ', 0.005)]",New,New+1
"('9104', 'SIGN')","('Mitsui O.S.K. Lines Ltd', 'SIG Combibloc Group AG Ordinary Shares')",1,"[('HSCZ', 0.005)]",New,New+1
"('9104', 'INDT')","('Mitsui O.S.K. Lines Ltd', 'Indutrade AB')",1,"[('HSCZ', 0.005)]",New,New+1
"('9104', 'ENX.PA')","('Mitsui O.S.K. Lines Ltd', 'Euronext NV')",1,"[('HSCZ', 0.005)]",New,New+1
"('9104', 'ICP.L')","('Mitsui O.S.K. Lines Ltd', 'Intermediate Capital Group PLC')",1,"[('HSCZ', 0.005)]",New,New+1
"('9104', 'VACN')","('Mitsui O.S.K. Lines Ltd', 'VAT Group AG')",1,"[('HSCZ', 0.006)]",New,New+1
"('9104', 'IMCD')","('Mitsui O.S.K. Lines Ltd', 'IMCD NV')",1,"[('HSCZ', 0.006)]",New,New+1
"('INDT', 'SMDS.L')","('Indutrade AB', 'Smith (DS) PLC')",1,"[('HSCZ', 0.005)]",New,New+1
"('INDT', 'SIGN')","('Indutrade AB', 'SIG Combibloc Group AG Ordinary Shares')",1,"[('HSCZ', 0.006)]",New,New+1
"('ENX.PA', 'INDT')","('Euronext NV', 'Indutrade AB')",1,"[('HSCZ', 0.005)]",New,New+1
"('ICP.L', 'INDT')","('Intermediate Capital Group PLC', 'Indutrade AB')",1,"[('HSCZ', 0.005)]",New,New+1
"('INDT', 'VACN')","('Indutrade AB', 'VAT Group AG')",1,"[('HSCZ', 0.006)]",New,New+1
"('IMCD', 'INDT')","('IMCD NV', 'Indutrade AB')",1,"[('HSCZ', 0.006)]",New,New+1
"('DXCM', 'VCYT')","('DexCom Inc', 'Veracyte Inc')",1,"[('HTEC', 0.037)]",New,New+1
"('ISRG', 'VCYT')","('Intuitive Surgical Inc', 'Veracyte Inc')",1,"[('HTEC', 0.035)]",New,New+1
"('DHR', 'VCYT')","('Danaher Corp', 'Veracyte Inc')",1,"[('HTEC', 0.035)]",New,New+1
"('CRL', 'VCYT')","('Charles River Laboratories International Inc', 'Veracyte Inc')",1,"[('HTEC', 0.035)]",New,New+1
"('DXCM', 'EDIT')","('DexCom Inc', 'Editas Medicine Inc')",1,"[('HTEC', 0.036)]",New,New+1
"('EDIT', 'ISRG')","('Editas Medicine Inc', 'Intuitive Surgical Inc')",1,"[('HTEC', 0.034)]",New,New+1
"('DHR', 'EDIT')","('Danaher Corp', 'Editas Medicine Inc')",1,"[('HTEC', 0.034)]",New,New+1
"('CRL', 'EDIT')","('Charles River Laboratories International Inc', 'Editas Medicine Inc')",1,"[('HTEC', 0.034)]",New,New+1
"('DXCM', 'VCRA')","('DexCom Inc', 'Vocera Communications Inc')",1,"[('HTEC', 0.035)]",New,New+1
"('CRL', 'DXCM')","('Charles River Laboratories International Inc', 'DexCom Inc')",1,"[('HTEC', 0.035)]",New,New+1
"('DXCM', 'ILMN')","('DexCom Inc', 'Illumina Inc')",1,"[('HTEC', 0.035)]",New,New+1
"('DXCM', 'NTRA')","('DexCom Inc', 'Natera Inc')",1,"[('HTEC', 0.035)]",New,New+1
"('CRL', 'ISRG')","('Charles River Laboratories International Inc', 'Intuitive Surgical Inc')",1,"[('HTEC', 0.033)]",New,New+1
"('ISRG', 'NTRA')","('Intuitive Surgical Inc', 'Natera Inc')",1,"[('HTEC', 0.033)]",New,New+1
"('DHR', 'VCRA')","('Danaher Corp', 'Vocera Communications Inc')",1,"[('HTEC', 0.033)]",New,New+1
"('CRL', 'DHR')","('Charles River Laboratories International Inc', 'Danaher Corp')",1,"[('HTEC', 0.033)]",New,New+1
"('DHR', 'ILMN')","('Danaher Corp', 'Illumina Inc')",1,"[('HTEC', 0.033)]",New,New+1
"('DHR', 'NTRA')","('Danaher Corp', 'Natera Inc')",1,"[('HTEC', 0.033)]",New,New+1
"('CRL', 'VCRA')","('Charles River Laboratories International Inc', 'Vocera Communications Inc')",1,"[('HTEC', 0.033)]",New,New+1
"('CRL', 'TMO')","('Charles River Laboratories International Inc', 'Thermo Fisher Scientific Inc')",1,"[('HTEC', 0.033)]",New,New+1
"('CRL', 'ILMN')","('Charles River Laboratories International Inc', 'Illumina Inc')",1,"[('HTEC', 0.033)]",New,New+1
"('CRL', 'NTRA')","('Charles River Laboratories International Inc', 'Natera Inc')",1,"[('HTEC', 0.033)]",New,New+1
"('NDAQ', 'SCHW')","('Nasdaq Inc', 'Charles Schwab Corp')",1,"[('IAI', 0.091)]",New,New+1
"('CME', 'NDAQ')","('CME Group Inc Class A', 'Nasdaq Inc')",1,"[('IAI', 0.09)]",New,New+1
"('LPLA', 'NDAQ')","('LPL Financial Holdings Inc', 'Nasdaq Inc')",1,"[('IAI', 0.09)]",New,New+1
"('MS', 'NDAQ')","('Morgan Stanley', 'Nasdaq Inc')",1,"[('IAI', 0.258)]",New,New+1
"('GS', 'NDAQ')","('Goldman Sachs Group Inc', 'Nasdaq Inc')",1,"[('IAI', 0.246)]",New,New+1
"('NDAQ', 'RJF')","('Nasdaq Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.091)]",New,New+1
"('CME', 'SCHW')","('CME Group Inc Class A', 'Charles Schwab Corp')",1,"[('IAI', 0.089)]",New,New+1
"('LPLA', 'SCHW')","('LPL Financial Holdings Inc', 'Charles Schwab Corp')",1,"[('IAI', 0.088)]",New,New+1
"('ICE', 'SCHW')","('Intercontinental Exchange Inc', 'Charles Schwab Corp')",1,"[('IAI', 0.092)]",New,New+1
"('MKTX', 'SCHW')","('MarketAxess Holdings Inc', 'Charles Schwab Corp')",1,"[('IAI', 0.092)]",New,New+1
"('CBOE', 'SCHW')","('Cboe Global Markets Inc', 'Charles Schwab Corp')",1,"[('IAI', 0.091)]",New,New+1
"('CME', 'LPLA')","('CME Group Inc Class A', 'LPL Financial Holdings Inc')",1,"[('IAI', 0.087)]",New,New+1
"('CME', 'ICE')","('CME Group Inc Class A', 'Intercontinental Exchange Inc')",1,"[('IAI', 0.092)]",New,New+1
"('CME', 'MS')","('CME Group Inc Class A', 'Morgan Stanley')",1,"[('IAI', 0.255)]",New,New+1
"('CME', 'MKTX')","('CME Group Inc Class A', 'MarketAxess Holdings Inc')",1,"[('IAI', 0.092)]",New,New+1
"('CME', 'GS')","('CME Group Inc Class A', 'Goldman Sachs Group Inc')",1,"[('IAI', 0.244)]",New,New+1
"('CBOE', 'CME')","('Cboe Global Markets Inc', 'CME Group Inc Class A')",1,"[('IAI', 0.091)]",New,New+1
"('CME', 'RJF')","('CME Group Inc Class A', 'Raymond James Financial Inc')",1,"[('IAI', 0.089)]",New,New+1
"('ICE', 'LPLA')","('Intercontinental Exchange Inc', 'LPL Financial Holdings Inc')",1,"[('IAI', 0.091)]",New,New+1
"('LPLA', 'MKTX')","('LPL Financial Holdings Inc', 'MarketAxess Holdings Inc')",1,"[('IAI', 0.091)]",New,New+1
"('GS', 'LPLA')","('Goldman Sachs Group Inc', 'LPL Financial Holdings Inc')",1,"[('IAI', 0.243)]",New,New+1
"('CBOE', 'LPLA')","('Cboe Global Markets Inc', 'LPL Financial Holdings Inc')",1,"[('IAI', 0.09)]",New,New+1
"('LPLA', 'RJF')","('LPL Financial Holdings Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.088)]",New,New+1
"('ICE', 'MS')","('Intercontinental Exchange Inc', 'Morgan Stanley')",1,"[('IAI', 0.259)]",New,New+1
"('GS', 'ICE')","('Goldman Sachs Group Inc', 'Intercontinental Exchange Inc')",1,"[('IAI', 0.248)]",New,New+1
"('ICE', 'RJF')","('Intercontinental Exchange Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.093)]",New,New+1
"('MKTX', 'MS')","('MarketAxess Holdings Inc', 'Morgan Stanley')",1,"[('IAI', 0.259)]",New,New+1
"('CBOE', 'MS')","('Cboe Global Markets Inc', 'Morgan Stanley')",1,"[('IAI', 0.258)]",New,New+1
"('MS', 'RJF')","('Morgan Stanley', 'Raymond James Financial Inc')",1,"[('IAI', 0.256)]",New,New+1
"('GS', 'MKTX')","('Goldman Sachs Group Inc', 'MarketAxess Holdings Inc')",1,"[('IAI', 0.247)]",New,New+1
"('MKTX', 'RJF')","('MarketAxess Holdings Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.093)]",New,New+1
"('CBOE', 'GS')","('Cboe Global Markets Inc', 'Goldman Sachs Group Inc')",1,"[('IAI', 0.246)]",New,New+1
"('GS', 'RJF')","('Goldman Sachs Group Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.245)]",New,New+1
"('CBOE', 'RJF')","('Cboe Global Markets Inc', 'Raymond James Financial Inc')",1,"[('IAI', 0.091)]",New,New+1
"('AFL', 'PGR')","('Aflac Inc', 'Progressive Corp')",1,"[('IAK', 0.128)]",New,New+1
"('MET', 'PGR')","('MetLife Inc', 'Progressive Corp')",1,"[('IAK', 0.149)]",New,New+1
"('HIG', 'PGR')","('The Hartford Financial Services Group Inc', 'Progressive Corp')",1,"[('IAK', 0.118)]",New,New+1
"('AJG', 'PGR')","('Arthur J. Gallagher & Co', 'Progressive Corp')",1,"[('IAK', 0.127)]",New,New+1
"('PGR', 'PRU')","('Progressive Corp', 'Prudential Financial Inc')",1,"[('IAK', 0.143)]",New,New+1
"('AFL', 'CB')","('Aflac Inc', 'Chubb Ltd')",1,"[('IAK', 0.148)]",New,New+1
"('CB', 'HIG')","('Chubb Ltd', 'The Hartford Financial Services Group Inc')",1,"[('IAK', 0.138)]",New,New+1
"('AJG', 'CB')","('Arthur J. Gallagher & Co', 'Chubb Ltd')",1,"[('IAK', 0.148)]",New,New+1
"('CB', 'PRU')","('Chubb Ltd', 'Prudential Financial Inc')",1,"[('IAK', 0.163)]",New,New+1
"('AFL', 'MET')","('Aflac Inc', 'MetLife Inc')",1,"[('IAK', 0.109)]",New,New+1
"('AFL', 'AIG')","('Aflac Inc', 'American International Group Inc')",1,"[('IAK', 0.104)]",New,New+1
"('AFL', 'ALL')","('Aflac Inc', 'Allstate Corp')",1,"[('IAK', 0.101)]",New,New+1
"('AFL', 'TRV')","('Aflac Inc', 'The Travelers Companies Inc')",1,"[('IAK', 0.089)]",New,New+1
